"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"EIF3CL",0.0274619124467645,0.361719079159759,0.179,0.136,1,"Normal","EIF3CL"
"KPNA1",0.0277438056670263,0.335151439504498,0.422,0.392,1,"Normal","KPNA1"
"POC1B",0.0277653879698696,0.375875936590589,0.38,0.348,1,"Normal","POC1B"
"FCHO2",0.0278908021929974,0.548236940875597,0.257,0.218,1,"Normal","FCHO2"
"RAB3GAP1",0.0280744051283367,0.336231133539705,0.428,0.406,1,"Normal","RAB3GAP1"
"MARK2",0.0281957415172765,0.395865237311203,0.388,0.36,1,"Normal","MARK2"
"XRN1",0.0281983968655838,0.417683112426218,0.399,0.361,1,"Normal","XRN1"
"MYO18A",0.028213817199069,0.598626500162261,0.12,0.087,1,"Normal","MYO18A"
"TBK1",0.028216081893878,0.356723254462996,0.276,0.236,1,"Normal","TBK1"
"NUP205",0.0282327137660532,0.626812073851744,0.158,0.124,1,"Normal","NUP205"
"NOCT",0.0282640585559078,0.580173357113352,0.125,0.091,1,"Normal","NOCT"
"CDK11A",0.0282700528271542,0.589422602222276,0.228,0.19,1,"Normal","CDK11A"
"PLEKHH2",0.0282995699696368,0.4684525808933,0.146,0.109,1,"Normal","PLEKHH2"
"PIK3R4",0.028582161928731,0.0079197706051064,0.105,0.149,1,"Normal","PIK3R4"
"ABCA11P",0.0286169820911785,0.528843347582268,0.132,0.096,1,"Normal","ABCA11P"
"MLXIP",0.0286461435516212,0.274121345186233,0.563,0.552,1,"Normal","MLXIP"
"COX16",0.028654214333246,0.398751625122352,0.306,0.273,1,"Normal","COX16"
"USP28",0.0287898546642066,0.520980111658879,0.268,0.232,1,"Normal","USP28"
"ABCC5",0.0290129092473715,0.359828815150969,0.463,0.448,1,"Normal","ABCC5"
"STIM2",0.0290454928328549,0.333303851377403,0.536,0.533,1,"Normal","STIM2"
"RELL1",0.0292306835620776,0.741573926637292,0.139,0.105,1,"Normal","RELL1"
"NAA35",0.029253111882277,0.441809202083396,0.38,0.351,1,"Normal","NAA35"
"CRISPLD1",0.0293674640773444,0.52642812320017,0.239,0.204,1,"Normal","CRISPLD1"
"ANKRD13C",0.0294286938497627,0.592657897659924,0.244,0.206,1,"Normal","ANKRD13C"
"ANKS6",0.0295386967680944,0.539341685574003,0.211,0.172,1,"Normal","ANKS6"
"GPRC5D-AS1",0.0295627944657323,0.472254356215778,0.149,0.113,1,"Normal","GPRC5D-AS1"
"CCDC187",0.0296225278179442,0.472060383054337,0.35,0.315,1,"Normal","CCDC187"
"ZCCHC14",0.0296403356871263,0.416445856096715,0.284,0.242,1,"Normal","ZCCHC14"
"C2orf42",0.0297212103891239,0.383350680699456,0.29,0.246,1,"Normal","C2orf42"
"ZNF490",0.0298059001409164,0.494701553621889,0.109,0.077,1,"Normal","ZNF490"
"FBXW11",0.0298845036232605,0.322441387515918,0.403,0.375,1,"Normal","FBXW11"
"PHF8",0.030054822475392,0.526469153257921,0.257,0.222,1,"Normal","PHF8"
"AKR1C2",0.0300741631490211,0.614261737380919,0.209,0.173,1,"Normal","AKR1C2"
"TMEM9B-AS1",0.0300751284088403,0.516491178956345,0.124,0.09,1,"Normal","TMEM9B-AS1"
"SLC16A14",0.0300804195754575,0.516441203378243,0.113,0.079,1,"Normal","SLC16A14"
"ZNF611",0.0300824848115987,0.67745000748286,0.195,0.156,1,"Normal","ZNF611"
"KCNN3",0.0303321745754881,0.385846562192575,0.404,0.378,1,"Normal","KCNN3"
"SLC17A5",0.0304152659612252,0.615802265421251,0.284,0.252,1,"Normal","SLC17A5"
"SLC35F6",0.0304844239580006,0.0661189076789725,0.079,0.117,1,"Normal","SLC35F6"
"TECPR1",0.0305463585726616,0.0842720392163476,0.092,0.133,1,"Normal","TECPR1"
"PCBP4",0.0306717615371415,0.533418308015073,0.12,0.087,1,"Normal","PCBP4"
"RPL21P97",0.0311003568766985,0.455410899858104,0.203,0.159,1,"Normal","RPL21P97"
"LDAH",0.0311708713017958,0.446593456196172,0.132,0.097,1,"Normal","LDAH"
"IPMK",0.0312480901521389,0.428018561560935,0.328,0.296,1,"Normal","IPMK"
"PDE9A",0.031487129400909,0.712050772837903,0.1,0.069,1,"Normal","PDE9A"
"ENTPD7",0.031980513128163,0.516347814539162,0.124,0.09,1,"Normal","ENTPD7"
"FGFR2",0.0319871674935834,0.488741434292044,0.228,0.191,1,"Normal","FGFR2"
"ZNF140",0.0319965172328241,0.461306040341642,0.127,0.093,1,"Normal","ZNF140"
"ALS2",0.0321162143380479,0.635157582730646,0.266,0.23,1,"Normal","ALS2"
"CABLES1",0.0322385668958078,0.535738971708906,0.122,0.088,1,"Normal","CABLES1"
"RAB43",0.0324714258544842,0.534727546079387,0.12,0.087,1,"Normal","RAB43"
"RNF145",0.0326229852253296,0.219690326601699,0.596,0.598,1,"Normal","RNF145"
"A2MP1",0.0326433051860266,0.456250687064413,0.101,0.07,1,"Normal","A2MP1"
"LAPTM5",0.03305868924407,0.370189488916871,0.193,0.155,1,"Normal","LAPTM5"
"KYAT1",0.0331704231632846,0.557817056348209,0.114,0.082,1,"Normal","KYAT1"
"LRP5",0.0334095086920776,0.529458719984984,0.32,0.289,1,"Normal","LRP5"
"SLC16A10",0.033596300951398,0.419401710495145,0.108,0.076,1,"Normal","SLC16A10"
"AKNA",0.0338541962730034,0.292933936041126,0.525,0.515,1,"Normal","AKNA"
"DDX10",0.0338940635971672,0.461697073461428,0.241,0.2,1,"Normal","DDX10"
"PTPN3",0.03389720149656,0.47248802943731,0.345,0.319,1,"Normal","PTPN3"
"GON4L",0.0340833524485958,0.496231044004345,0.352,0.32,1,"Normal","GON4L"
"EZH2",0.0342684895853002,0.469677569486469,0.128,0.095,1,"Normal","EZH2"
"SLX4",0.0343004999537492,0.528599657015774,0.152,0.118,1,"Normal","SLX4"
"ESRP1",0.0343984249861839,0.337739112798052,0.447,0.419,1,"Normal","ESRP1"
"MIR200CHG",0.0345972364856176,0.378725991381985,0.281,0.241,1,"Normal","MIR200CHG"
"LOC101927811",0.0347198345021892,0.405684155346943,0.116,0.083,1,"Normal","LOC101927811"
"ACBD3",0.0348263433030768,0.401314858787333,0.461,0.439,1,"Normal","ACBD3"
"ITGAL",0.0348873716100302,0.663223045308277,0.122,0.09,1,"Normal","ITGAL"
"SCIN",0.0349267851751885,0.591509037762323,0.334,0.311,1,"Normal","SCIN"
"UBA6-AS1",0.0350770850124454,0.59275886180164,0.176,0.141,1,"Normal","UBA6-AS1"
"SKI",0.0351531943906226,0.51299606533038,0.231,0.193,1,"Normal","SKI"
"PPM1B",0.035161737077484,0.408563292087964,0.306,0.269,1,"Normal","PPM1B"
"CLIP1",0.0352777284843833,0.24738277429642,0.62,0.63,1,"Normal","CLIP1"
"GTF2F2",0.035362246375437,0.578303183698267,0.246,0.21,1,"Normal","GTF2F2"
"MBTD1",0.0354452531835935,0.480346750274023,0.212,0.172,1,"Normal","MBTD1"
"SFI1",0.03552844878737,0.331102251003388,0.418,0.392,1,"Normal","SFI1"
"SNX33",0.0356257341701117,0.0254063872159842,0.087,0.124,1,"Normal","SNX33"
"NUP214",0.0356638444213203,0.434642391387695,0.334,0.305,1,"Normal","NUP214"
"ZFP30",0.0357493288539199,0.552363768353246,0.146,0.111,1,"Normal","ZFP30"
"ZNF431",0.0359112882479859,0.518306549677022,0.152,0.115,1,"Normal","ZNF431"
"NEDD4",0.0359809396413719,0.682203046417102,0.105,0.074,1,"Normal","NEDD4"
"FABP4",0.0360216918297063,0.407700173379057,0.195,0.157,1,"Normal","FABP4"
"TGM3",0.0362634262725526,0.537184237704868,0.101,0.072,1,"Normal","TGM3"
"TENT5A",0.0365487109144594,0.375979679868289,0.282,0.241,1,"Normal","TENT5A"
"ARHGEF37",0.0368336475604356,0.44278712049111,0.314,0.279,1,"Normal","ARHGEF37"
"PTPRE",0.0368702759010917,0.464665677015207,0.127,0.095,1,"Normal","PTPRE"
"FXYD5",0.0368752099327794,0.396019149356419,0.195,0.155,1,"Normal","FXYD5"
"CHST12",0.037061594579655,0.534895508713994,0.371,0.35,1,"Normal","CHST12"
"LTBP1",0.0373145333514191,0.514135275724102,0.219,0.179,1,"Normal","LTBP1"
"ATP6AP1L",0.037356913567675,0.53930655842233,0.163,0.128,1,"Normal","ATP6AP1L"
"RAB26",0.0374572785311146,0.546477844223415,0.124,0.091,1,"Normal","RAB26"
"AQP7",0.0375254032546214,0.574978306707675,0.128,0.096,1,"Normal","AQP7"
"EPB41L1",0.0375665724693188,0.335981920363993,0.409,0.384,1,"Normal","EPB41L1"
"PCAT1",0.0375900265699126,0.760912781295753,0.117,0.087,1,"Normal","PCAT1"
"HIF1A",0.0377774443277082,0.398377140441582,0.241,0.205,1,"Normal","HIF1A"
"IRAK3",0.0378909051192709,0.444099800323743,0.166,0.132,1,"Normal","IRAK3"
"C15orf48",0.0379981274128023,0.1792740093345,0.157,0.119,1,"Normal","C15orf48"
"PHLDB3",0.0380742958487716,0.490423348735094,0.263,0.227,1,"Normal","PHLDB3"
"WDR12",0.0381477331535193,0.515096354585712,0.222,0.183,1,"Normal","WDR12"
"FSIP1",0.0382343857620351,0.423430921322672,0.325,0.286,1,"Normal","FSIP1"
"ATP5F1E",0.0384227952592512,0.0405615693759591,0.759,0.654,1,"Normal","ATP5F1E"
"TOMM70",0.0390492028775967,0.581583567961234,0.242,0.207,1,"Normal","TOMM70"
"NSUN6",0.0395329076567526,0.579148959071374,0.252,0.218,1,"Normal","NSUN6"
"ZFYVE16",0.0396026000790986,0.487103905972195,0.368,0.347,1,"Normal","ZFYVE16"
"PTOV1-AS1",0.0396456229443734,0.520604037485204,0.125,0.092,1,"Normal","PTOV1-AS1"
"IQUB",0.039851171713703,0.314635769043639,0.485,0.462,1,"Normal","IQUB"
"PON2",0.0399078056269431,0.2730003527819,0.38,0.347,1,"Normal","PON2"
"SDC2",0.0400254878680897,0.516819110237859,0.103,0.074,1,"Normal","SDC2"
"R3HCC1L",0.0402624379308865,0.597691571017761,0.222,0.188,1,"Normal","R3HCC1L"
"ERAP1",0.0403910303234632,0.381493151295145,0.263,0.223,1,"Normal","ERAP1"
"INTU",0.0404309373937641,0.371729872745532,0.477,0.469,1,"Normal","INTU"
"TRAPPC11",0.0407710698550249,0.568102431229398,0.158,0.124,1,"Normal","TRAPPC11"
"PAXBP1",0.040872496209565,0.5283979990381,0.303,0.27,1,"Normal","PAXBP1"
"LCORL",0.0410697434441394,0.411532622237987,0.254,0.216,1,"Normal","LCORL"
"SHROOM2",0.0412943417817203,0.458720819266856,0.181,0.145,1,"Normal","SHROOM2"
"N4BP1",0.0414829157680386,0.418256165766774,0.311,0.28,1,"Normal","N4BP1"
"SMIM31",0.0415459848050624,0.554070736301719,0.166,0.133,1,"Normal","SMIM31"
"EPC1",0.0416097251898065,0.351234109508457,0.474,0.462,1,"Normal","EPC1"
"SHROOM4",0.0417303933810322,0.690754298393713,0.119,0.088,1,"Normal","SHROOM4"
"TMEM41B",0.0421232302312629,0.375235381222849,0.345,0.31,1,"Normal","TMEM41B"
"MIRLET7BHG",0.042245042071005,0.495217650748116,0.174,0.14,1,"Normal","MIRLET7BHG"
"FAM153CP",0.0422857551053772,0.592634470575624,0.111,0.081,1,"Normal","FAM153CP"
"UIMC1",0.0425168264124614,0.560232404404031,0.32,0.292,1,"Normal","UIMC1"
"FN1",0.0426492774613534,0.297903527921639,0.282,0.246,1,"Normal","FN1"
"PRMT8",0.0426503546103129,0.53334018009702,0.209,0.173,1,"Normal","PRMT8"
"CALN1",0.0428145467917977,0.614076067718628,0.139,0.108,1,"Normal","CALN1"
"PRDM10",0.0428495230217696,0.789780013969104,0.119,0.09,1,"Normal","PRDM10"
"ALG11",0.0429047153982997,0.504310588478257,0.141,0.109,1,"Normal","ALG11"
"PRKD2",0.0429227574802846,0.302901072099226,0.365,0.335,1,"Normal","PRKD2"
"ZMAT3",0.0429476265117693,0.0844424529385199,0.128,0.173,1,"Normal","ZMAT3"
"ELF1",0.0430444316548843,0.166955870803505,0.593,0.597,1,"Normal","ELF1"
"CAMSAP2",0.0430623215722896,0.638228357381641,0.176,0.142,1,"Normal","CAMSAP2"
"MYB",0.0431637374221476,0.40158661890412,0.415,0.396,1,"Normal","MYB"
"CERKL",0.0432017264575771,0.313835542385987,0.453,0.43,1,"Normal","CERKL"
"ZBTB44-DT",0.0432881353441183,0.51275757938913,0.117,0.086,1,"Normal","ZBTB44-DT"
"PPP2R3B",0.0434152209939069,0.148628425112002,0.101,0.141,1,"Normal","PPP2R3B"
"DDX50",0.0435671741648152,0.0237032656507437,0.209,0.265,1,"Normal","DDX50"
"ABHD16A",0.0438131950830254,0.471732107193108,0.127,0.095,1,"Normal","ABHD16A"
"CCDC92",0.043989415692062,0.384388144600327,0.265,0.229,1,"Normal","CCDC92"
"CAMK2G",0.0445535722106818,0.654002958525235,0.158,0.127,1,"Normal","CAMK2G"
"WDR35",0.0446474181148794,0.419160786893924,0.418,0.412,1,"Normal","WDR35"
"CREB5",0.0447182916269953,0.392064543957141,0.108,0.077,1,"Normal","CREB5"
"TRMT44",0.0447669592144903,0.482911456488726,0.252,0.216,1,"Normal","TRMT44"
"TAF3",0.0447847586142345,0.488223973285085,0.265,0.23,1,"Normal","TAF3"
"DOCK7",0.0448349772867848,0.478670805680127,0.241,0.206,1,"Normal","DOCK7"
"HACL1",0.0450206252931333,0.538403194941248,0.246,0.211,1,"Normal","HACL1"
"RGL3",0.0451423748384488,0.447856513384647,0.125,0.093,1,"Normal","RGL3"
"PLIN2",0.0452368710341248,0.54584185247704,0.12,0.09,1,"Normal","PLIN2"
"CAB39L",0.0452394047246318,0.400167868162145,0.173,0.137,1,"Normal","CAB39L"
"LONRF3",0.0453016566231786,0.449610097048606,0.1,0.072,1,"Normal","LONRF3"
"ODF2L",0.0453190336599628,0.0807767970005777,0.84,0.826,1,"Normal","ODF2L"
"PDS5B",0.0454594426149071,0.403408118670804,0.417,0.401,1,"Normal","PDS5B"
"ANKRD18A",0.0455488047828256,0.449903067448815,0.263,0.227,1,"Normal","ANKRD18A"
"FSD1L",0.0456043978994644,0.364992557614966,0.482,0.476,1,"Normal","FSD1L"
"POM121",0.0458644116538721,0.505639789823472,0.241,0.207,1,"Normal","POM121"
"FAM83H",0.04594142284663,0.526154844598094,0.274,0.241,1,"Normal","FAM83H"
"ROBO1",0.0463862591685949,0.474935940992757,0.154,0.12,1,"Normal","ROBO1"
"SMIM8",0.0464987391181328,0.477884865267319,0.307,0.287,1,"Normal","SMIM8"
"TNIK",0.0465005748099301,0.611458212393166,0.106,0.078,1,"Normal","TNIK"
"ARHGEF10L",0.0466430643802664,0.4777220693204,0.12,0.09,1,"Normal","ARHGEF10L"
"WDSUB1",0.0469958140617713,0.52444313477157,0.214,0.181,1,"Normal","WDSUB1"
"ETAA1",0.0472991261684126,0.0747422499749848,0.074,0.108,1,"Normal","ETAA1"
"TMEM184C",0.0473437793310893,0.531514219081604,0.117,0.087,1,"Normal","TMEM184C"
"MINDY3",0.0474366420651553,0.639164287259795,0.173,0.14,1,"Normal","MINDY3"
"SPATA7",0.0476150078068125,0.302229990519639,0.399,0.38,1,"Normal","SPATA7"
"MAPK6",0.0479451957311085,0.396415884903386,0.336,0.305,1,"Normal","MAPK6"
"PRMT7",0.0482143141359202,0.0524409570549056,0.158,0.206,1,"Normal","PRMT7"
"CCDC9",0.0482445649668733,0.291155171414791,0.119,0.088,1,"Normal","CCDC9"
"KSR2",0.0482965668195164,0.521175373826414,0.135,0.104,1,"Normal","KSR2"
"MYRIP",0.0483482942493521,0.50199944580655,0.13,0.099,1,"Normal","MYRIP"
"TBC1D2",0.0484242371202826,0.550124864975379,0.179,0.149,1,"Normal","TBC1D2"
"BCAS1",0.0484625214629223,0.332205787850364,0.441,0.414,1,"Normal","BCAS1"
"CELF2",0.0484736187392825,0.493994705444077,0.241,0.207,1,"Normal","CELF2"
"HFM1",0.0488829924091555,0.490818088390381,0.13,0.097,1,"Normal","HFM1"
"CHSY1",0.0493181814851712,0.738672759549244,0.117,0.088,1,"Normal","CHSY1"
"ARSJ",0.0495737529067338,0.311632530740703,0.12,0.088,1,"Normal","ARSJ"
"SLC30A5",0.0496526148415015,0.0202557108120673,0.263,0.325,1,"Normal","SLC30A5"
"C1orf159",0.0496648608019727,0.352109849631588,0.197,0.16,1,"Normal","C1orf159"
"LRRC6",0.0499715963419472,0.0815103210455574,0.691,0.673,1,"Normal","LRRC6"
"EEF1A1",2.69916913716554e-86,1.513966270151,0.907,0.647,7.32014669999296e-82,"COPD","EEF1A1"
"UBB",1.64743610074923e-80,2.42505932009277,0.732,0.312,4.46784670523193e-76,"COPD","UBB"
"H3F3B",2.13014408364085e-80,3.1665080873508,0.551,0.073,5.776950754834e-76,"COPD","H3F3B"
"CALM2",2.1975959833436e-80,3.22362678607804,0.549,0.074,5.95988030682783e-76,"COPD","CALM2"
"FTH1",4.97708306797781e-80,2.67144325270476,0.708,0.292,1.34978492803558e-75,"COPD","FTH1"
"H3F3A",2.27153784751889e-78,3.07165816220036,0.544,0.073,6.16041064247123e-74,"COPD","H3F3A"
"C11orf88",3.8543981094975e-75,3.06383003252733,0.535,0.073,1.04531276729572e-70,"COPD","C11orf88"
"RPL26",8.11490393520226e-74,3.11460731405392,0.52,0.07,2.20076194722685e-69,"COPD","RPL26"
"TSTD1",4.72052145180143e-71,3.11909997717877,0.506,0.07,1.28020541772855e-66,"COPD","TSTD1"
"CLIC1",2.84041572642942e-70,2.74207299356586,0.563,0.124,7.70320745007659e-66,"COPD","CLIC1"
"SUMO2",5.78892464273091e-70,2.57014948022982,0.574,0.135,1.56995636310862e-65,"COPD","SUMO2"
"FAM92B",2.67635694689253e-68,2.98153631525165,0.504,0.073,7.25828003997253e-64,"COPD","FAM92B"
"UQCR11",2.91557247746397e-68,3.07075468841286,0.492,0.068,7.9070325588823e-64,"COPD","UQCR11"
"RPL30",8.4877465188086e-68,1.77131692191056,0.766,0.404,2.30187685590089e-63,"COPD","RPL30"
"RPL41",1.47399362361298e-67,0.985810846451069,0.935,0.77,3.99747070723839e-63,"COPD","RPL41"
"MT-CO1",7.67533122009066e-66,2.95642258398689,0.483,0.073,2.08154982688859e-61,"COPD","MT-CO1"
"CFAP126",1.19348152889324e-65,2.91899527965329,0.49,0.07,3.23672190635845e-61,"COPD","CFAP126"
"TCTEX1D2",1.61454976791103e-65,3.04335231106408,0.478,0.067,4.37865897057472e-61,"COPD","TCTEX1D2"
"MT-CO2",3.87696088563874e-65,2.88229987793659,0.481,0.073,1.05143179218523e-60,"COPD","MT-CO2"
"MT-CO3",4.12820645700031e-65,2.9681129472293,0.48,0.073,1.11956959113848e-60,"COPD","MT-CO3"
"RPS23",6.55851715672069e-64,1.72661243168119,0.738,0.393,1.77866985290265e-59,"COPD","RPS23"
"MT-ATP6",5.09427071817778e-63,2.80106711719226,0.479,0.073,1.38156621876981e-58,"COPD","MT-ATP6"
"MT-CYB",3.5052988035818e-62,2.84250405939149,0.469,0.073,9.50637035531383e-58,"COPD","MT-CYB"
"H2AFJ",5.52822202198227e-62,2.84233473669641,0.471,0.07,1.49925381236159e-57,"COPD","H2AFJ"
"PRDX1",7.94188016722744e-62,2.21890252609571,0.648,0.277,2.15383790135208e-57,"COPD","PRDX1"
"C19orf70",6.45068729280491e-61,2.91590049452697,0.458,0.065,1.74942639380869e-56,"COPD","C19orf70"
"MT-ND3",6.84801567968275e-61,2.88194459226729,0.461,0.073,1.85718185232996e-56,"COPD","MT-ND3"
"HNRNPA1",9.45574729487841e-61,2.93347934302972,0.458,0.07,2.56439866637102e-56,"COPD","HNRNPA1"
"MT-ND4",1.34810010925599e-60,2.79887542135859,0.462,0.073,3.65604749630224e-56,"COPD","MT-ND4"
"MT-ND2",5.14175234507899e-60,2.86247541597839,0.46,0.073,1.39444323598542e-55,"COPD","MT-ND2"
"ARPC3",9.70008545216276e-60,2.72767386168207,0.472,0.076,2.63066317462654e-55,"COPD","ARPC3"
"CTSD",7.88093031303578e-59,2.82994246673291,0.458,0.07,2.1373083008953e-54,"COPD","CTSD"
"MT-ND1",2.49311595911391e-58,2.81442847272683,0.452,0.073,6.76133048111691e-54,"COPD","MT-ND1"
"C2orf40",1.43606352904489e-57,2.65590744924993,0.462,0.067,3.89460429076975e-53,"COPD","C2orf40"
"GAPDH",1.70292672547682e-57,2.47780769290768,0.539,0.162,4.61833727949314e-53,"COPD","GAPDH"
"TUBA1B",1.14912700183946e-56,2.66767504477326,0.472,0.09,3.11643242898861e-52,"COPD","TUBA1B"
"NDUFC2",1.45370093595113e-56,2.81688311173014,0.435,0.063,3.94243693829947e-52,"COPD","NDUFC2"
"RPS10",3.76337940365073e-56,2.66428870608416,0.453,0.073,1.02062849427008e-51,"COPD","RPS10"
"MT-ND5",2.07964595461601e-55,2.62482404771294,0.442,0.07,5.63999982891861e-51,"COPD","MT-ND5"
"BLOC1S1",4.82234085763101e-55,2.96258070311847,0.412,0.055,1.30781884058953e-50,"COPD","BLOC1S1"
"NDUFB8",7.76000209214908e-55,2.88702581297285,0.428,0.065,2.10451256739083e-50,"COPD","NDUFB8"
"CTGF",8.72087671739632e-55,3.20163068992746,0.408,0.054,2.36510176575788e-50,"COPD","CTGF"
"MINOS1",2.81632581277881e-54,2.86990622063207,0.431,0.068,7.63787560425614e-50,"COPD","MINOS1"
"RARRES3",3.53116803012873e-54,3.01075237864984,0.414,0.054,9.57652769770913e-50,"COPD","RARRES3"
"FAM96B",4.66185812993403e-54,2.86326429074194,0.42,0.062,1.26429592483811e-49,"COPD","FAM96B"
"AES",1.15564860326372e-53,2.58821392496653,0.437,0.068,3.1341190120512e-49,"COPD","AES"
"ARL6IP4",1.08780016772892e-52,2.81747330947677,0.42,0.065,2.95011405488084e-48,"COPD","ARL6IP4"
"RPL23A",1.50179399611727e-52,1.17797766587516,0.821,0.593,4.07286531747002e-48,"COPD","RPL23A"
"WRB",1.73514118249297e-52,2.54589327907424,0.428,0.067,4.70570288692093e-48,"COPD","WRB"
"WDR34",4.41561936103508e-52,2.53311652796189,0.423,0.065,1.19751597071271e-47,"COPD","WDR34"
"NEDD8",1.12564896277945e-51,2.8027788224053,0.406,0.059,3.05275998705786e-47,"COPD","NEDD8"
"CES1",1.01610156085079e-50,2.43477680388409,0.515,0.157,2.75566743302733e-46,"COPD","CES1"
"C11orf74",3.99606031391724e-50,2.7225184481523,0.397,0.057,1.08373155713436e-45,"COPD","C11orf74"
"NDUFA11",4.65027606092617e-50,2.74521039617777,0.403,0.062,1.26115486772318e-45,"COPD","NDUFA11"
"ENDOG",3.81170030148071e-49,2.44338236373418,0.423,0.073,1.03373312176157e-44,"COPD","ENDOG"
"BTG1",9.6245968962526e-49,2.76690863727376,0.403,0.065,2.6101906782637e-44,"COPD","BTG1"
"BUD31",1.11107631785679e-48,2.3446148632725,0.439,0.09,3.01323897402761e-44,"COPD","BUD31"
"MIF",1.17997923061097e-48,2.74317071594036,0.397,0.06,3.20010367341695e-44,"COPD","MIF"
"WDR78",2.50860456663447e-48,2.35520072018921,0.419,0.07,6.80333558471268e-44,"COPD","WDR78"
"ARPC1A",2.82803115467213e-48,2.84300962887024,0.374,0.052,7.66962049147082e-44,"COPD","ARPC1A"
"TMBIM4",6.75644216564079e-48,2.58151032912,0.396,0.062,1.83234711532178e-43,"COPD","TMBIM4"
"MT-ND4L",4.50253472248374e-47,2.42333162963745,0.397,0.065,1.22108741673759e-42,"COPD","MT-ND4L"
"WDR66",9.66289198495731e-47,2.36652026535242,0.396,0.065,2.62057630632042e-42,"COPD","WDR66"
"TMEM173",2.56154062171458e-46,2.44137490113448,0.389,0.063,6.94689816608994e-42,"COPD","TMEM173"
"SEPT7",3.3045693228905e-46,2.47644589633689,0.403,0.07,8.96199200367903e-42,"COPD","SEPT7"
"H2AFZ",1.33289642709032e-45,2.70255500335991,0.371,0.055,3.61481511026895e-41,"COPD","H2AFZ"
"SRSF9",2.74777236435345e-45,2.46873357607585,0.405,0.078,7.45195865212656e-41,"COPD","SRSF9"
"PIH1D3",2.76098299562189e-45,2.74974726790307,0.369,0.054,7.48778588412657e-41,"COPD","PIH1D3"
"PLA2G16",6.10461602047472e-45,2.5252960585797,0.383,0.06,1.65557186475274e-40,"COPD","PLA2G16"
"H2AFY",8.99588199233361e-45,2.52896697460355,0.384,0.065,2.43968319632088e-40,"COPD","H2AFY"
"NUDT14",9.25308916261791e-45,2.71337454137814,0.362,0.054,2.50943778090198e-40,"COPD","NUDT14"
"SOX2",1.74757492008536e-44,2.34450543628726,0.387,0.06,4.73942318327149e-40,"COPD","SOX2"
"HIGD2A",4.9616965369654e-44,2.6170864661879,0.373,0.059,1.34561210082502e-39,"COPD","HIGD2A"
"TUBB4B",5.5401401850414e-44,0.986261665972759,0.873,0.683,1.50248601818323e-39,"COPD","TUBB4B"
"TP53TG1",6.02426321587856e-44,2.53542226575341,0.37,0.059,1.63378018414627e-39,"COPD","TP53TG1"
"PCBP1",6.59096126167116e-44,2.52222455760616,0.389,0.074,1.78746869416522e-39,"COPD","PCBP1"
"MYCBP",1.19844824665397e-43,2.59033566972338,0.367,0.057,3.25019164492555e-39,"COPD","MYCBP"
"FKBP1A",1.32782107451307e-43,2.57820492978702,0.365,0.059,3.60105075407944e-39,"COPD","FKBP1A"
"CLDN7",1.00794648555107e-42,2.29236426092393,0.421,0.101,2.7335508688145e-38,"COPD","CLDN7"
"STUB1",1.22628793190757e-42,2.33549156108272,0.378,0.068,3.32569287133333e-38,"COPD","STUB1"
"EIF4A1",9.4691008225317e-42,2.54580256546097,0.342,0.049,2.5680201430706e-37,"COPD","EIF4A1"
"HMGN2",1.32236250134114e-41,1.36402116705843,0.7,0.41,3.58624710363716e-37,"COPD","HMGN2"
"PRDX2",2.1724489830581e-41,2.51434157176074,0.353,0.057,5.89168164205358e-37,"COPD","PRDX2"
"RPL17",4.2097257220876e-41,2.50824665010061,0.352,0.057,1.14167761583016e-36,"COPD","RPL17"
"CARS",7.10820639125172e-41,2.65757155962533,0.343,0.054,1.92774557330747e-36,"COPD","CARS"
"ARPC1B",1.80244942417511e-40,2.73790873458958,0.31,0.035,4.8882428383629e-36,"COPD","ARPC1B"
"H2AFV",3.89459141642821e-40,2.31772211538598,0.356,0.06,1.05621319213533e-35,"COPD","H2AFV"
"MTRNR2L12",4.50231670344699e-40,2.28731181145297,0.374,0.071,1.22102828997482e-35,"COPD","MTRNR2L12"
"RPS3A",5.5791604417114e-40,0.865439967792108,0.873,0.705,1.51306831179213e-35,"COPD","RPS3A"
"CASC1",1.57741755890982e-39,2.34566064518004,0.356,0.062,4.27795641976344e-35,"COPD","CASC1"
"PSMA2",2.05781965992909e-39,2.54488316146188,0.334,0.052,5.58080691772769e-35,"COPD","PSMA2"
"EEF1D",2.12730550267984e-39,2.05317095147886,0.451,0.138,5.76925252326772e-35,"COPD","EEF1D"
"WDR60",4.67229811551549e-39,1.94463424321272,0.376,0.07,1.2671272489278e-34,"COPD","WDR60"
"ATPIF1",5.06003297676922e-39,4.67614006237174,0.237,0,1.37228094329981e-34,"COPD","ATPIF1"
"C19orf33",6.65787759512342e-39,2.55601441743864,0.325,0.048,1.80561640379747e-34,"COPD","C19orf33"
"GSTP1",7.66791817513767e-39,0.693583980842391,0.937,0.813,2.07953940909734e-34,"COPD","GSTP1"
"RPSA",1.54188657128321e-38,0.995544470254068,0.793,0.575,4.18159638132006e-34,"COPD","RPSA"
"CALM1",3.21593524529601e-38,0.672507620596732,0.922,0.81,8.72161638524277e-34,"COPD","CALM1"
"MCL1",4.59869806371731e-38,2.77166142978888,0.31,0.044,1.24716691488013e-33,"COPD","MCL1"
