"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SPIRE1",0.0032683168224073,0.765675129665696,0.358,0.225,1,"Normal","SPIRE1"
"NF1",0.00326980003941581,0.475299292464934,0.628,0.526,1,"Normal","NF1"
"NBPF25P",0.00327341747239116,1.10097664788299,0.197,0.095,1,"Normal","NBPF25P"
"RIC1",0.00328019154356616,0.870256979177806,0.328,0.213,1,"Normal","RIC1"
"RIMKLB",0.00330434299737183,0.968477801255423,0.321,0.206,1,"Normal","RIMKLB"
"DNM2",0.00335546612480768,0.834452329372361,0.46,0.348,1,"Normal","DNM2"
"SLIT2",0.003359783927217,1.37470511096957,0.219,0.115,1,"Normal","SLIT2"
"PICALM",0.00336104250101693,0.75680916304165,0.526,0.411,1,"Normal","PICALM"
"LOC100128568",0.00337466233999285,1.23354234477633,0.204,0.103,1,"Normal","LOC100128568"
"RANBP9",0.00338191576889914,0.734519622620744,0.511,0.403,1,"Normal","RANBP9"
"CEP85L",0.00339172768986353,1.05993141894081,0.204,0.103,1,"Normal","CEP85L"
"SETBP1",0.00339420558582236,1.10948172126155,0.197,0.095,1,"Normal","SETBP1"
"PAFAH1B1",0.00341141629529258,0.460272940736464,0.672,0.581,1,"Normal","PAFAH1B1"
"CAMK2D",0.003461331316346,0.556938077242188,0.584,0.49,1,"Normal","CAMK2D"
"SEPTIN7P2",0.00346213118062498,1.09124193891613,0.175,0.079,1,"Normal","SEPTIN7P2"
"KAZN",0.00348188757700595,0.936197462200993,0.343,0.221,1,"Normal","KAZN"
"ATP8A1",0.00351104541211328,1.00992359622542,0.365,0.249,1,"Normal","ATP8A1"
"MED12L",0.0035315314594166,1.42445034289023,0.146,0.059,1,"Normal","MED12L"
"CDK8",0.00353854425265418,0.820301515326378,0.234,0.123,1,"Normal","CDK8"
"GPC3",0.00355971702313859,1.64680867341141,0.102,0.032,1,"Normal","GPC3"
"SLC44A5",0.00357816645367067,1.1243134501645,0.175,0.079,1,"Normal","SLC44A5"
"GRAMD4",0.00359296454014834,1.1849974876403,0.19,0.095,1,"Normal","GRAMD4"
"RUFY3",0.00361403646498663,0.965373201780624,0.431,0.332,1,"Normal","RUFY3"
"SPRY4-AS1",0.00361947831216216,0.841193567584614,0.19,0.087,1,"Normal","SPRY4-AS1"
"RICTOR",0.00363449444172568,0.663090932902209,0.496,0.387,1,"Normal","RICTOR"
"DYNC2I2",0.00366222239116495,1.32703094170185,0.153,0.063,1,"Normal","DYNC2I2"
"RNLS",0.00367387555957692,1.91722405828854,0.131,0.051,1,"Normal","RNLS"
"MYO9A",0.0036864302853116,0.612915669373925,0.54,0.435,1,"Normal","MYO9A"
"ANKRD11",0.00369637166588532,0.482043160884024,0.693,0.573,1,"Normal","ANKRD11"
"CCDC171",0.00370234188048049,0.975117881667836,0.226,0.119,1,"Normal","CCDC171"
"NEK7",0.00373650426406817,0.749486566996226,0.445,0.34,1,"Normal","NEK7"
"LCORL",0.00373886594028644,1.09108018275447,0.241,0.134,1,"Normal","LCORL"
"CHD9",0.00375094328084183,0.535533941731992,0.642,0.573,1,"Normal","CHD9"
"C22orf34",0.00375984023400025,1.21519700187831,0.117,0.04,1,"Normal","C22orf34"
"PCNX1",0.0037644123354518,0.759498841530975,0.358,0.237,1,"Normal","PCNX1"
"ROR1",0.00376760985922141,1.47169469837109,0.139,0.055,1,"Normal","ROR1"
"CDON",0.00379680646073837,1.32172793016987,0.212,0.111,1,"Normal","CDON"
"ZNF644",0.00382969964714169,0.559955848277467,0.555,0.451,1,"Normal","ZNF644"
"SOX2-OT",0.00383837705828306,1.03996996214712,0.248,0.134,1,"Normal","SOX2-OT"
"ZNF767P",0.00384434018934071,1.08096252858012,0.146,0.059,1,"Normal","ZNF767P"
"TTC7B",0.00386232482237302,1.33871086282967,0.139,0.055,1,"Normal","TTC7B"
"SLC22A15",0.00386232482237302,1.28934219706655,0.139,0.055,1,"Normal","SLC22A15"
"MORN1",0.00386636677749466,1.30995472082636,0.102,0.032,1,"Normal","MORN1"
"CNTNAP2",0.00387496045401848,1.10409983708102,0.234,0.126,1,"Normal","CNTNAP2"
"VSIG10",0.00388579102192888,1.1082602051,0.226,0.123,1,"Normal","VSIG10"
"LCOR",0.0038945427816025,0.538810854589394,0.533,0.435,1,"Normal","LCOR"
"ABI2",0.00391248086312058,0.677404429894262,0.511,0.403,1,"Normal","ABI2"
"ZNF709",0.00394652529961307,0.927095802466391,0.117,0.04,1,"Normal","ZNF709"
"SUMF1",0.00394925958207232,0.822826462224999,0.453,0.356,1,"Normal","SUMF1"
"ARHGEF38",0.00396573915384912,0.760308219436234,0.394,0.273,1,"Normal","ARHGEF38"
"DLGAP5",0.00398369658991792,1.18443063830927,0.102,0.032,1,"Normal","DLGAP5"
"ZFAND6",0.00399867929307191,0.432241238679336,0.672,0.585,1,"Normal","ZFAND6"
"PIP5K1A",0.00400758098080872,0.616260215483167,0.489,0.379,1,"Normal","PIP5K1A"
"SRGAP1",0.00401219778736408,0.801455812662604,0.453,0.34,1,"Normal","SRGAP1"
"SEPTIN11",0.00404581134306879,1.0328447540956,0.19,0.091,1,"Normal","SEPTIN11"
"LOC101927237",0.00408670362908338,0.97989435358129,0.109,0.036,1,"Normal","LOC101927237"
"LOC349160",0.00411375165421774,1.48447673104056,0.124,0.047,1,"Normal","LOC349160"
"H3-3A",0.00413608110502901,0.613576626198541,0.328,0.186,1,"Normal","H3-3A"
"RANBP17",0.00413911151374026,0.891807074485187,0.365,0.249,1,"Normal","RANBP17"
"ZNRD2",0.00415712947386186,0.861548658286789,0.146,0.059,1,"Normal","ZNRD2"
"LYN",0.00415799945683155,0.52833879593083,0.657,0.605,1,"Normal","LYN"
"RBFOX1",0.00417937996122936,1.12041949883334,0.263,0.15,1,"Normal","RBFOX1"
"ANKS1B",0.00421649526185814,1.15839037015006,0.19,0.091,1,"Normal","ANKS1B"
"MACC1",0.00422568887287218,0.646013439181515,0.584,0.478,1,"Normal","MACC1"
"IRAK2",0.00422890605446389,1.22325950824817,0.197,0.099,1,"Normal","IRAK2"
"RPL21P29",0.00425199950216819,0.478042946376367,0.292,0.154,1,"Normal","RPL21P29"
"BANK1",0.00426003735150861,1.72413301468241,0.161,0.075,1,"Normal","BANK1"
"RGS12",0.0042671899721124,1.24767548954126,0.241,0.138,1,"Normal","RGS12"
"H2BC5",0.00427256331194925,0.974721652866725,0.197,0.095,1,"Normal","H2BC5"
"TPST1",0.00429715108767255,0.484153996113257,0.343,0.198,1,"Normal","TPST1"
"PPM1L",0.00430811197302136,0.856881385373797,0.35,0.237,1,"Normal","PPM1L"
"ROS1",0.00431079119130221,1.11009621484144,0.248,0.142,1,"Normal","ROS1"
"LINC02241",0.00434243815834215,1.13694455068665,0.139,0.055,1,"Normal","LINC02241"
"TBC1D32",0.00435186729325163,0.755691149812246,0.204,0.099,1,"Normal","TBC1D32"
"CASTOR3",0.00436203974698943,1.07949074560775,0.131,0.051,1,"Normal","CASTOR3"
"ATG10",0.00437079301761134,0.572319479415304,0.431,0.296,1,"Normal","ATG10"
"SIL1",0.00440973985609774,0.610011310705979,0.533,0.439,1,"Normal","SIL1"
"AARS1",0.00441959329451519,1.49908887793922,0.124,0.047,1,"Normal","AARS1"
"TASOR",0.00442268006551872,0.902296734211675,0.175,0.079,1,"Normal","TASOR"
"DPP10",0.00442925936467691,0.879188843914302,0.234,0.126,1,"Normal","DPP10"
"ROR2",0.00445016399681673,1.37628062663702,0.139,0.055,1,"Normal","ROR2"
"CAPZB",0.00447040991793817,0.45092885503771,0.62,0.569,1,"Normal","CAPZB"
"RAPH1",0.00448096306769324,0.63478919681103,0.467,0.352,1,"Normal","RAPH1"
"CPNE4",0.00448673357394292,0.831803681253548,0.168,0.075,1,"Normal","CPNE4"
"NT5C2",0.00455485462962929,0.608567546295429,0.577,0.486,1,"Normal","NT5C2"
"KIF2A",0.00457074532395737,0.673773529529034,0.438,0.316,1,"Normal","KIF2A"
"DMAC2L",0.00458729497627634,1.5089070157689,0.131,0.051,1,"Normal","DMAC2L"
"SERF1B",0.00462027917290537,0.72080287682361,0.102,0.032,1,"Normal","SERF1B"
"CSMD1",0.00462504228144085,0.664393569920671,0.19,0.087,1,"Normal","CSMD1"
"STK17B",0.0046583118802865,0.631034247180515,0.599,0.534,1,"Normal","STK17B"
"GTF2IRD2P1",0.00466202421535373,1.02817482459362,0.168,0.075,1,"Normal","GTF2IRD2P1"
"UBASH3B",0.00467523460486826,1.07982848069077,0.219,0.115,1,"Normal","UBASH3B"
"CORO7-PAM16",0.0046915581784737,0.747814196652959,0.175,0.079,1,"Normal","CORO7-PAM16"
"MAP4K3-DT",0.00469732893586291,0.883696405169376,0.219,0.115,1,"Normal","MAP4K3-DT"
"DMD",0.00470833671202869,0.942211618800929,0.416,0.316,1,"Normal","DMD"
"SMG1",0.00471600331898928,0.596019138733748,0.591,0.474,1,"Normal","SMG1"
"GLCCI1",0.00472693025582632,1.025487302348,0.35,0.233,1,"Normal","GLCCI1"
"ZNF503-AS1",0.00473175555488905,1.55559362740588,0.117,0.043,1,"Normal","ZNF503-AS1"
"INO80B-WBP1",0.00478440065113503,1.32941344926777,0.146,0.063,1,"Normal","INO80B-WBP1"
"GIGYF2",0.00483685792300498,0.866488081981575,0.482,0.383,1,"Normal","GIGYF2"
"TBK1",0.00483833643782161,0.94788085247787,0.365,0.257,1,"Normal","TBK1"
"SEMA4B",0.00485145991821878,0.599524605018519,0.467,0.34,1,"Normal","SEMA4B"
"PTGFRN",0.00487578570079695,0.123250946389007,0.066,0.174,1,"Normal","PTGFRN"
"PCSK6",0.0048836568347433,1.23843499528316,0.131,0.051,1,"Normal","PCSK6"
"TSHZ2",0.00493554549074576,1.07087659661257,0.27,0.162,1,"Normal","TSHZ2"
"VWA8",0.00493592635718585,1.07010302905192,0.314,0.206,1,"Normal","VWA8"
"KCNJ15",0.00494070422733038,1.10184322296157,0.248,0.142,1,"Normal","KCNJ15"
"KIAA0319",0.0049481007794064,0.715074151090362,0.109,0.036,1,"Normal","KIAA0319"
"GPR39",0.00497947364215589,0.941247442556824,0.285,0.174,1,"Normal","GPR39"
"LOC101927708",0.00502599289318097,0.946571045713595,0.139,0.055,1,"Normal","LOC101927708"
"NLGN4Y",0.00502893149321254,1.55925188400382,0.124,0.047,1,"Normal","NLGN4Y"
"RAPGEF1",0.00503235160150915,0.84569626077792,0.387,0.281,1,"Normal","RAPGEF1"
"HMBOX1",0.00503592833921286,0.767527761116836,0.35,0.233,1,"Normal","HMBOX1"
"RNF157",0.00504540136280758,0.882012151635006,0.182,0.087,1,"Normal","RNF157"
"TNFRSF10B",0.0050470824266045,0.642281018233236,0.467,0.364,1,"Normal","TNFRSF10B"
"PMS2P1",0.00505513902241617,0.753764703217519,0.175,0.079,1,"Normal","PMS2P1"
"USP39",0.00509144477568797,0.952670276878901,0.321,0.202,1,"Normal","USP39"
"ARHGEF10L",0.00509649834409047,0.797338812554195,0.314,0.202,1,"Normal","ARHGEF10L"
"RPL5P34",0.00510291783543572,1.01821986512646,0.219,0.119,1,"Normal","RPL5P34"
"USP36",0.00513084701265767,0.701583833694579,0.416,0.296,1,"Normal","USP36"
"H2AC6",0.00519049537793795,1.43319316650102,0.146,0.063,1,"Normal","H2AC6"
"STRN3",0.00520004989826243,0.51023953434844,0.526,0.415,1,"Normal","STRN3"
"RPRD1B",0.00521552043916491,0.715613956284159,0.423,0.308,1,"Normal","RPRD1B"
"RELL1",0.00521887822527251,1.35304808381164,0.168,0.079,1,"Normal","RELL1"
"B4GALT1",0.00524833972830272,0.408292651366388,0.708,0.613,1,"Normal","B4GALT1"
"IGF2BP2",0.0052732275816472,0.693842420600867,0.438,0.32,1,"Normal","IGF2BP2"
"COMMD1",0.00529222394374132,0.402074425084493,0.547,0.447,1,"Normal","COMMD1"
"PLEKHG1",0.0052940698430328,0.703068185398699,0.394,0.281,1,"Normal","PLEKHG1"
"MIR4435-2HG",0.0053015737972855,0.769402192013849,0.416,0.308,1,"Normal","MIR4435-2HG"
"SVIL-AS1",0.00531109727959534,0.950270511061107,0.168,0.075,1,"Normal","SVIL-AS1"
"ARMH3",0.00538993611374362,0.713081469333219,0.387,0.269,1,"Normal","ARMH3"
"RPS2P5",0.00541945846265101,0.746937803825905,0.321,0.19,1,"Normal","RPS2P5"
"PCDHGA1",0.0054204070334162,0.516619882754705,0.241,0.123,1,"Normal","PCDHGA1"
"PLEKHA2",0.00542764916227278,1.28206330907741,0.248,0.15,1,"Normal","PLEKHA2"
"SNED1",0.0054293341556642,0.733503466142393,0.387,0.277,1,"Normal","SNED1"
"CCDC91",0.00544478096385538,0.772033761000979,0.467,0.368,1,"Normal","CCDC91"
"TAOK1",0.00551392676845662,0.719935514809994,0.511,0.439,1,"Normal","TAOK1"
"FBXW8",0.00557611600355359,1.06548118680368,0.263,0.154,1,"Normal","FBXW8"
"RAB3GAP1",0.00558871699353364,0.769158986769262,0.445,0.34,1,"Normal","RAB3GAP1"
"TRPC6",0.00559526589383068,0.966161098306076,0.153,0.067,1,"Normal","TRPC6"
"SESN1",0.00561680652851258,0.719419142729911,0.299,0.186,1,"Normal","SESN1"
"ATXN2",0.00565352217848885,0.606835679565775,0.584,0.522,1,"Normal","ATXN2"
"RPL26P19",0.00567076248874138,0.748092425783448,0.248,0.13,1,"Normal","RPL26P19"
"CA1",0.00567912379340128,0.633258415082277,0.197,0.095,1,"Normal","CA1"
"SEPTIN10",0.00569231886260134,1.01085449117285,0.197,0.099,1,"Normal","SEPTIN10"
"LOC101928371",0.00570178166288573,0.912082943450313,0.131,0.051,1,"Normal","LOC101928371"
"HS2ST1",0.0057415922714625,1.25762886578979,0.212,0.119,1,"Normal","HS2ST1"
"ERCC1",0.00576628796524109,0.749648849664949,0.504,0.431,1,"Normal","ERCC1"
"RAB11FIP3",0.00578661996999182,1.36547829913782,0.248,0.15,1,"Normal","RAB11FIP3"
"PTMAP5",0.00586131243746043,0.655535797463156,0.285,0.162,1,"Normal","PTMAP5"
"SNX9",0.00594368073411762,0.700385383710777,0.474,0.372,1,"Normal","SNX9"
"SLC25A27",0.0059612038250933,1.07303386701891,0.117,0.043,1,"Normal","SLC25A27"
"STAG3L5P-PVRIG2P-PILRB",0.00598399158939839,0.966885197824821,0.153,0.067,1,"Normal","STAG3L5P-PVRIG2P-PILRB"
"DOCK1",0.00603016673850076,0.569305500884045,0.511,0.395,1,"Normal","DOCK1"
"ADGRV1",0.0060511867990914,0.751146642051431,0.431,0.324,1,"Normal","ADGRV1"
"RHOT1",0.00606917298858974,0.902034836073042,0.358,0.253,1,"Normal","RHOT1"
"PPP6R2",0.00606954313519761,0.862978727565469,0.401,0.304,1,"Normal","PPP6R2"
"TARS3",0.00609648110488575,1.04285661032449,0.182,0.087,1,"Normal","TARS3"
"MARCHF3",0.00613515952812406,0.835403503075076,0.212,0.107,1,"Normal","MARCHF3"
"TEKT4P2",0.00613781842987701,1.62389713207429,0.102,0.036,1,"Normal","TEKT4P2"
"PTPRJ",0.00615286522252486,0.636720592639731,0.489,0.372,1,"Normal","PTPRJ"
"EDIL3",0.00615858832728074,1.21962553702397,0.117,0.043,1,"Normal","EDIL3"
"PRKRIP1",0.00616508673050618,0.822863737641919,0.336,0.221,1,"Normal","PRKRIP1"
"ATE1",0.00621204415232211,0.925828020891907,0.321,0.221,1,"Normal","ATE1"
"GBA3",0.00623700328441418,1.56744683538548,0.109,0.04,1,"Normal","GBA3"
"SUSD1",0.00626399899241717,1.26870376778865,0.19,0.099,1,"Normal","SUSD1"
"ATP6V1C2",0.00627912761823994,1.44444459100616,0.109,0.04,1,"Normal","ATP6V1C2"
"CARS1",0.00630989004153298,0.595087123730685,0.146,0.059,1,"Normal","CARS1"
"RPS17P16",0.00633271933235442,0.894781778828965,0.241,0.13,1,"Normal","RPS17P16"
"EPRS1",0.00634628336085296,0.591250868676167,0.139,0.055,1,"Normal","EPRS1"
"EVA1C",0.00637601233240545,0.411849367242898,0.664,0.577,1,"Normal","EVA1C"
"LYSMD2",0.00641939391093801,0.300394691193992,0.051,0.146,1,"Normal","LYSMD2"
"RPS6KA2",0.00646167607515877,0.761739935755925,0.467,0.375,1,"Normal","RPS6KA2"
"RNU7-50P",0.00648045094065959,0.990488006965332,0.124,0.047,1,"Normal","RNU7-50P"
"NOP53-AS1",0.0064910017366745,1.19673931216148,0.102,0.036,1,"Normal","NOP53-AS1"
"GPR158",0.00653641149089242,1.4352174727424,0.102,0.036,1,"Normal","GPR158"
"PPP3CA",0.00658220224103659,0.564700062500378,0.606,0.51,1,"Normal","PPP3CA"
"GAS7",0.00660235888556452,0.83658355439352,0.146,0.063,1,"Normal","GAS7"
"ELF1",0.00663890710943435,0.514274460419383,0.642,0.573,1,"Normal","ELF1"
"CREB5",0.00664115297052689,1.49817379834175,0.197,0.107,1,"Normal","CREB5"
"GNG12-AS1",0.00664286442917145,0.518210204717029,0.212,0.107,1,"Normal","GNG12-AS1"
"ADGRE3",0.00667891751587248,0.95135304429672,0.197,0.103,1,"Normal","ADGRE3"
"CD163L1",0.00669961847167841,0.934250711861264,0.117,0.043,1,"Normal","CD163L1"
"NAV2",0.00670417417243643,0.526406713653663,0.584,0.534,1,"Normal","NAV2"
"GGACT",0.00673601778004415,1.24073746670035,0.197,0.107,1,"Normal","GGACT"
"MACROH2A2",0.00675968515676272,0.982875004472522,0.109,0.04,1,"Normal","MACROH2A2"
"DLG1",0.00691611603060009,0.532621739016844,0.62,0.538,1,"Normal","DLG1"
"ESR2",0.0069188329239237,1.07643601097715,0.117,0.043,1,"Normal","ESR2"
"FAM222B",0.0069386389011061,0.646634713801019,0.394,0.289,1,"Normal","FAM222B"
"SAP130",0.00696419317667477,0.827184680197901,0.219,0.123,1,"Normal","SAP130"
"ITCH",0.00696711769795173,0.605356587293908,0.526,0.399,1,"Normal","ITCH"
"OSBPL3",0.00696745288269439,0.825778683302139,0.336,0.225,1,"Normal","OSBPL3"
"NSD1",0.00699904780967466,0.685786763925404,0.438,0.34,1,"Normal","NSD1"
"TSPAN9",0.00701846368098198,0.963759107979956,0.321,0.213,1,"Normal","TSPAN9"
"KCNQ3",0.00705761537869456,0.733871392401064,0.234,0.126,1,"Normal","KCNQ3"
"MTMR1",0.00710928582865987,0.953633306407405,0.255,0.154,1,"Normal","MTMR1"
"STRBP",0.00713337249209743,0.818704184944796,0.416,0.328,1,"Normal","STRBP"
"RPL32P18",0.00715177931676337,0.667527503824577,0.307,0.186,1,"Normal","RPL32P18"
"MON2",0.00716988940802322,0.81247941594482,0.445,0.34,1,"Normal","MON2"
"TASOR2",0.00717502344204685,0.680200696913319,0.321,0.198,1,"Normal","TASOR2"
"LINC02649",0.00724887260885267,0.710938719322141,0.124,0.047,1,"Normal","LINC02649"
"RNF38",0.00725685564353244,0.873456751029051,0.431,0.324,1,"Normal","RNF38"
"ZNF407",0.00726087769591275,0.958686693873772,0.35,0.253,1,"Normal","ZNF407"
"PVT1",0.00727240787551217,0.584938842370493,0.482,0.364,1,"Normal","PVT1"
"PAX8-AS1",0.00727304516139043,1.29187963147417,0.109,0.04,1,"Normal","PAX8-AS1"
"WARS1",0.00730040118775874,0.971160412089822,0.153,0.067,1,"Normal","WARS1"
"RAB7A",0.00731578812918432,0.398011945267183,0.715,0.648,1,"Normal","RAB7A"
"INPP4B",0.00739545553212737,0.808799105701027,0.38,0.277,1,"Normal","INPP4B"
"MED13",0.00739687490874187,0.547652546816788,0.526,0.439,1,"Normal","MED13"
"STPG4",0.00747860948799604,0.36844638451289,0.139,0.055,1,"Normal","STPG4"
"CCDC18",0.00749168237822022,1.08929378912272,0.168,0.083,1,"Normal","CCDC18"
"RALY",0.00753902515691358,0.520897167539451,0.62,0.553,1,"Normal","RALY"
"CD81-AS1",0.0075675662555597,1.28479294771303,0.109,0.04,1,"Normal","CD81-AS1"
"ZNF544",0.00760657709882618,0.871454196847969,0.292,0.186,1,"Normal","ZNF544"
"SLC8A1",0.00761046869506112,1.13756651816592,0.102,0.036,1,"Normal","SLC8A1"
"MTMR7",0.00761767957696407,1.10276168863382,0.109,0.04,1,"Normal","MTMR7"
"MB21D2",0.00771555371534645,1.06420498995149,0.102,0.036,1,"Normal","MB21D2"
"SNX30",0.00772350818488139,0.94318583449549,0.38,0.281,1,"Normal","SNX30"
"NR2C1",0.00774290631272636,1.06843084918349,0.263,0.162,1,"Normal","NR2C1"
"WDR41",0.00778897177610911,0.613175139869503,0.241,0.146,1,"Normal","WDR41"
"C11orf80",0.00779757803217501,1.02263364845176,0.292,0.19,1,"Normal","C11orf80"
"TNRC18",0.00787832442838599,0.700053773151527,0.445,0.328,1,"Normal","TNRC18"
"ATF7IP2",0.00790360657188081,0.722116797497477,0.372,0.261,1,"Normal","ATF7IP2"
"BRMS1L",0.00793485717437986,1.19799993924741,0.204,0.111,1,"Normal","BRMS1L"
"PCGF3",0.00797002917639951,0.873462074294044,0.35,0.249,1,"Normal","PCGF3"
"LRRC36",0.00803865484980874,1.09490191928786,0.102,0.036,1,"Normal","LRRC36"
"PUM2",0.00811942516043613,0.392031476366764,0.591,0.53,1,"Normal","PUM2"
"BICDL1",0.008126781038031,1.36349300359398,0.146,0.067,1,"Normal","BICDL1"
"TOX",0.00812789329743341,1.19331395722073,0.175,0.087,1,"Normal","TOX"
"NBPF12",0.00815634371387061,0.799801670151563,0.27,0.162,1,"Normal","NBPF12"
"CMIP",0.0081584189192848,0.526128691275618,0.577,0.522,1,"Normal","CMIP"
"SPDYE3",0.00818446687238361,0.794078687205175,0.139,0.059,1,"Normal","SPDYE3"
"DDHD1",0.00819332619015984,1.028651147353,0.292,0.19,1,"Normal","DDHD1"
"ACAD11",0.00820470474443699,0.817607633757559,0.102,0.036,1,"Normal","ACAD11"
"SFTPC",0.0082189380456495,0.2098765327712,0.27,0.455,1,"Normal","SFTPC"
"TULP4",0.00823400032040981,0.66965819268602,0.496,0.391,1,"Normal","TULP4"
"BCKDHB",0.00833671112255455,0.891010952398843,0.263,0.166,1,"Normal","BCKDHB"
"NUP153",0.00834988136235658,0.626231585462914,0.511,0.403,1,"Normal","NUP153"
"FGF13",0.00835755213913284,1.30194155531706,0.204,0.115,1,"Normal","FGF13"
"GATAD2B",0.00838018437688343,0.492818049735625,0.526,0.399,1,"Normal","GATAD2B"
"DENND2B",0.00845114226516931,0.512770800797286,0.292,0.17,1,"Normal","DENND2B"
"C5AR1",0.00847896020374314,0.953439412174016,0.212,0.119,1,"Normal","C5AR1"
"TUBD1",0.00847967098647557,0.600839076224823,0.35,0.233,1,"Normal","TUBD1"
"ITGA9",0.00852186908667568,0.80888520658767,0.328,0.221,1,"Normal","ITGA9"
"ANO10",0.00854981342831462,1.01710994916786,0.277,0.178,1,"Normal","ANO10"
"BMS1P7",0.00855677068790424,1.15909755691635,0.124,0.051,1,"Normal","BMS1P7"
"PCDH11X",0.00858347492504249,1.13458832984902,0.153,0.071,1,"Normal","PCDH11X"
"DST",0.00858824439989455,1.07888033527042,0.321,0.233,1,"Normal","DST"
"LUZP1",0.00863088733890652,0.916183230492247,0.394,0.304,1,"Normal","LUZP1"
"FBXL2",0.00865239536312919,0.639784035256977,0.307,0.19,1,"Normal","FBXL2"
"KCNQ1",0.00865270022878121,0.886542589520582,0.372,0.277,1,"Normal","KCNQ1"
"APTX",0.00867726331355497,1.17301644239971,0.241,0.146,1,"Normal","APTX"
"EIF3C",0.00875826780883239,0.769093540010546,0.277,0.17,1,"Normal","EIF3C"
"ZNF670-ZNF695",0.00877487103659737,1.17873904614062,0.131,0.055,1,"Normal","ZNF670-ZNF695"
"CTBP2",0.0087942975429497,0.453692228840569,0.591,0.502,1,"Normal","CTBP2"
"HMOX1",0.00898191987734951,1.20858773554083,0.175,0.091,1,"Normal","HMOX1"
"ZNF529",0.00901563981829283,0.955252666914147,0.182,0.095,1,"Normal","ZNF529"
"MTMR3",0.00903643895430582,0.576842187372413,0.409,0.296,1,"Normal","MTMR3"
"PIK3R5",0.00908320427315968,1.25446555199324,0.124,0.051,1,"Normal","PIK3R5"
"CNTN1",0.00908320427315968,1.09192520206358,0.124,0.051,1,"Normal","CNTN1"
"FBXL7",0.00917878633094334,0.720628537467516,0.182,0.091,1,"Normal","FBXL7"
"LOC220729",0.00919189645262362,1.18958792781024,0.124,0.051,1,"Normal","LOC220729"
"SLFNL1-AS1",0.00919189645262362,1.09948565487009,0.124,0.051,1,"Normal","SLFNL1-AS1"
"SETD5",0.00919711475079006,0.422281561110873,0.599,0.526,1,"Normal","SETD5"
"CLASP2",0.009282856260576,0.632951020604016,0.394,0.289,1,"Normal","CLASP2"
"PLD1",0.00929237343614158,0.962572849766179,0.248,0.15,1,"Normal","PLD1"
"MIR99AHG",0.00937463091862302,1.15614456383413,0.35,0.265,1,"Normal","MIR99AHG"
"PIP5K1C",0.00940228582885483,0.914650291690253,0.168,0.083,1,"Normal","PIP5K1C"
"SCARB1",0.00942302268496987,0.910884390078287,0.175,0.087,1,"Normal","SCARB1"
"CFAP298-TCP10L",0.00946872219855206,1.18446382002292,0.124,0.051,1,"Normal","CFAP298-TCP10L"
"NBAS",0.00948482734209188,0.937472608361497,0.343,0.249,1,"Normal","NBAS"
"TTLL5",0.00948525856605182,1.09529800397858,0.277,0.178,1,"Normal","TTLL5"
"ATP9A",0.00956102180689128,0.716018735415463,0.358,0.253,1,"Normal","ATP9A"
"OSBPL9",0.00960667367192003,0.418119454162733,0.511,0.419,1,"Normal","OSBPL9"
"HERC2P3",0.00962573371590991,0.67994600218132,0.168,0.079,1,"Normal","HERC2P3"
"ANTXR1",0.00977105490951045,0.846069287520837,0.285,0.19,1,"Normal","ANTXR1"
"PMS2P3",0.00989395450778027,0.812086708163013,0.175,0.087,1,"Normal","PMS2P3"
"SOBP",0.00994169353131146,0.880369218809718,0.19,0.103,1,"Normal","SOBP"
"C5orf66",0.00996026574043143,0.798897387526177,0.131,0.055,1,"Normal","C5orf66"
"RPL19P9",0.0100238764551508,0.97418446209292,0.197,0.103,1,"Normal","RPL19P9"
"PRANCR",0.0100393964948455,1.06609893277419,0.109,0.043,1,"Normal","PRANCR"
"ZMYM4",0.0100871203270506,0.463330730209201,0.518,0.423,1,"Normal","ZMYM4"
"AGFG1",0.0101053606134508,0.993950477159538,0.453,0.383,1,"Normal","AGFG1"
"SRPK1",0.0101162982325887,0.595232889983942,0.453,0.344,1,"Normal","SRPK1"
"MALT1",0.0101318101527851,0.833884912334418,0.314,0.206,1,"Normal","MALT1"
"NPIPB6",0.0102235761799379,0.914689365483149,0.124,0.051,1,"Normal","NPIPB6"
"KRTAP5-AS1",0.0103586206646758,1.44289839025958,0.131,0.059,1,"Normal","KRTAP5-AS1"
"KDM2B",0.0104055419254106,0.738814627926174,0.27,0.17,1,"Normal","KDM2B"
"KCNMA1",0.0104094298947129,1.09835317014397,0.19,0.103,1,"Normal","KCNMA1"
"MERTK",0.0104325587842781,1.26600114139598,0.175,0.091,1,"Normal","MERTK"
"HIRA",0.0104687024993301,1.11304989282549,0.263,0.17,1,"Normal","HIRA"
"GRHL2",0.0104767387773989,0.787562258404383,0.343,0.249,1,"Normal","GRHL2"
"MGRN1",0.0105541707894413,0.778756630611821,0.409,0.304,1,"Normal","MGRN1"
"TMEM250",0.01055874682132,0.0159374181770124,0.029,0.103,1,"Normal","TMEM250"
"PPP1R13B",0.0105798952674493,0.432990865938319,0.518,0.399,1,"Normal","PPP1R13B"
"KCNQ5",0.0105884697205332,0.901232068416332,0.175,0.087,1,"Normal","KCNQ5"
"ABHD16A",0.0105974186942656,1.37433290447022,0.153,0.075,1,"Normal","ABHD16A"
"TMEM117",0.0106412747517481,0.887032869154787,0.182,0.095,1,"Normal","TMEM117"
