"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ZBTB16",7.25571376108898e-19,0.773996041920347,0.624,0.379,1.96774957200733e-14,"Normal","ZBTB16"
"RORA",1.24284788753646e-15,0.538246423952647,0.729,0.557,3.37060347099887e-11,"Normal","RORA"
"PBX1",2.14514459324118e-15,0.641058519729419,0.678,0.542,5.81763213687008e-11,"Normal","PBX1"
"MTND1P23",2.21871930287484e-15,0.754539874412793,0.58,0.382,6.01716674939656e-11,"Normal","MTND1P23"
"MTATP6P1",4.10341969344798e-15,0.675771954542706,0.597,0.387,1.11284742086309e-10,"Normal","MTATP6P1"
"MTATP8P1",1.50584640962511e-14,0.641787087953814,0.633,0.435,4.08385546290331e-10,"Normal","MTATP8P1"
"MTCO1P12",2.5519188276368e-14,0.602016562591968,0.64,0.446,6.92080386055099e-10,"Normal","MTCO1P12"
"ARHGAP6",6.20325393156075e-14,0.999900512969656,0.426,0.26,1.68232246623927e-09,"Normal","ARHGAP6"
"RPL7P23",1.26144596940579e-13,0.616956660854849,0.589,0.395,3.4210414690285e-09,"Normal","RPL7P23"
"ADH1B",1.82658473452679e-13,0.476054169776293,0.784,0.578,4.95369780003665e-09,"Normal","ADH1B"
"SVEP1",3.24577935886318e-13,0.713847234079429,0.566,0.382,8.80255362123694e-09,"Normal","SVEP1"
"GPX3",6.65878883404379e-13,0.521619531216192,0.738,0.679,1.80586353179268e-08,"Normal","GPX3"
"RPL3P4",1.11260191638453e-12,0.631492731907965,0.548,0.377,3.01737639723485e-08,"Normal","RPL3P4"
"FTX",2.0631640620626e-12,0.531643526997189,0.684,0.509,5.59530093631377e-08,"Normal","FTX"
"CELF2",2.10715581647153e-12,0.463160571282923,0.767,0.642,5.71460657427079e-08,"Normal","CELF2"
"KAZN",2.4132106897522e-12,0.773646451105266,0.537,0.391,6.54462739060798e-08,"Normal","KAZN"
"MIR100HG",2.62621255426879e-12,0.957017769728452,0.371,0.207,7.12228844717697e-08,"Normal","MIR100HG"
"RPS10-NUDT3",4.99095034590624e-12,0.640004941323035,0.52,0.353,1.35354573380977e-07,"Normal","RPS10-NUDT3"
"HSPA1A",5.07853297172327e-12,0.74818028097975,0.574,0.434,1.37729814193135e-07,"Normal","HSPA1A"
"MIR1244-2",5.49546968261675e-12,0.734355750118641,0.468,0.314,1.49037137792566e-07,"Normal","MIR1244-2"
"ATP8",9.166281529517e-12,0.592503651241323,0.646,0.491,2.48589555080501e-07,"Normal","ATP8"
"RPL4P4",1.24922941986239e-11,0.743866638315033,0.446,0.282,3.38791018666681e-07,"Normal","RPL4P4"
"RPL13P12",1.63711984252918e-11,0.585214786365539,0.56,0.385,4.43986901293915e-07,"Normal","RPL13P12"
"PLXDC2",1.71713899642585e-11,0.39442836107881,0.824,0.664,4.65688095830692e-07,"Normal","PLXDC2"
"SETBP1",1.87100091607249e-11,0.760718836585403,0.48,0.325,5.07415448438859e-07,"Normal","SETBP1"
"PDK4",1.89842338441004e-11,0.657424326281052,0.528,0.355,5.14852421852003e-07,"Normal","PDK4"
"SNHG31",2.11120173902024e-11,0.642264122866266,0.518,0.347,5.72557911622289e-07,"Normal","SNHG31"
"SLIT3",2.16692779001565e-11,0.521548675853067,0.626,0.464,5.87670816652243e-07,"Normal","SLIT3"
"POLR2J4",2.81465951469514e-11,0.98928297533819,0.325,0.178,7.63335660385323e-07,"Normal","POLR2J4"
"CACNA1D",3.02735201426987e-11,0.87025379472827,0.377,0.218,8.21017866269988e-07,"Normal","CACNA1D"
"LAMA2",8.06273842293208e-11,0.430458816632283,0.785,0.634,2.18661466029918e-06,"Normal","LAMA2"
"HIF3A",8.25122164362106e-11,0.874667103850898,0.308,0.162,2.23773130975003e-06,"Normal","HIF3A"
"SNHG5",1.22486503937387e-10,0.717184240227145,0.42,0.259,3.32183398678192e-06,"Normal","SNHG5"
"NDUFC2-KCTD14",1.79574535885723e-10,0.772387244097496,0.334,0.192,4.8700614132208e-06,"Normal","NDUFC2-KCTD14"
"SLIT2",1.94645376444805e-10,0.391383494163137,0.793,0.66,5.27878260918311e-06,"Normal","SLIT2"
"CLVS1",2.81549017641035e-10,0.751658020852366,0.402,0.257,7.63560935842488e-06,"Normal","CLVS1"
"RPL7P9",5.2850571304795e-10,0.609304031468756,0.488,0.334,1.43330749378604e-05,"Normal","RPL7P9"
"RPL6P27",7.36567787601276e-10,0.573677528998141,0.518,0.365,1.99757183997466e-05,"Normal","RPL6P27"
"CYP4B1",7.8098689089378e-10,1.12709761963789,0.219,0.102,2.11803644810393e-05,"Normal","CYP4B1"
"STEAP1B",9.45385848617099e-10,0.510184895984346,0.604,0.448,2.56388642144957e-05,"Normal","STEAP1B"
"LPL",9.8100524936207e-10,0.892568227518658,0.207,0.092,2.66048623626993e-05,"Normal","LPL"
"SH3D19",1.61607925090911e-09,0.478973594238769,0.652,0.548,4.38280692846552e-05,"Normal","SH3D19"
"LRMDA",1.98502350294068e-09,0.921237549341431,0.302,0.17,5.38338373997512e-05,"Normal","LRMDA"
"AGAP1",3.26272900074665e-09,0.716989745773999,0.443,0.312,8.84852105002491e-05,"Normal","AGAP1"
"RPL7P1",3.54540597084384e-09,0.582765940652882,0.431,0.267,9.61514099292849e-05,"Normal","RPL7P1"
"LINC01266",3.74469483181372e-09,1.21469451524102,0.146,0.053,0.000101556123838788,"Normal","LINC01266"
"NME1-NME2",3.98039780944366e-09,0.622232573318277,0.448,0.309,0.000107948388592112,"Normal","NME1-NME2"
"EEF1G",6.00912802354665e-09,0.565783976185175,0.518,0.375,0.000162967551998585,"Normal","EEF1G"
"APOD",6.33480703998331e-09,0.611295311701376,0.489,0.345,0.000171799966924347,"Normal","APOD"
"LSAMP",6.5875333262243e-09,0.44176435979603,0.687,0.573,0.000178653903807203,"Normal","LSAMP"
"BMS1P1",6.97617900576616e-09,1.23032357325495,0.141,0.052,0.000189193974636378,"Normal","BMS1P1"
"RPL10P12",7.23630834550447e-09,1.12612810333302,0.17,0.072,0.000196248682330081,"Normal","RPL10P12"
"ND4L",7.35639772187315e-09,0.527595094626476,0.649,0.599,0.0001995055062172,"Normal","ND4L"
"RPL17P6",7.94895019409797e-09,0.490823533727161,0.549,0.389,0.000215575529263937,"Normal","RPL17P6"
"GABARAP",8.04060818408443e-09,0.666946416455126,0.508,0.406,0.00021806129395237,"Normal","GABARAP"
"RPL13AP5",9.10482714616667e-09,0.604686446410133,0.463,0.328,0.00024692291220404,"Normal","RPL13AP5"
"FBLN5",1.11655110851221e-08,0.461037997930518,0.656,0.553,0.00030280866062851,"Normal","FBLN5"
"BCAS3",1.1710171528648e-08,0.641156296983076,0.44,0.305,0.000317579851856933,"Normal","BCAS3"
"HMGB1P5",1.25672671535763e-08,0.812498070908193,0.294,0.171,0.00034082428520499,"Normal","HMGB1P5"
"MIR99AHG",1.32601563541125e-08,0.607124979405723,0.449,0.314,0.000359615440323531,"Normal","MIR99AHG"
"ZBTB20",1.52087576929348e-08,0.302271216436796,0.853,0.763,0.000412461508632393,"Normal","ZBTB20"
"MTND2P28",1.60054202922331e-08,0.649023839839775,0.443,0.294,0.000434066998325361,"Normal","MTND2P28"
"KANSL1",1.93268410510362e-08,0.752516070764364,0.416,0.298,0.000524143929304102,"Normal","KANSL1"
"VPS13B",2.40598266697236e-08,0.665178825065452,0.46,0.336,0.000652502499282905,"Normal","VPS13B"
"SCHLAP1",2.52462309059482e-08,0.492889411636209,0.567,0.406,0.000684677782169316,"Normal","SCHLAP1"
"PINK1-AS",2.52846863959576e-08,0.904595526755696,0.273,0.158,0.00068572069505837,"Normal","PINK1-AS"
"MALRD1",2.58195377468479e-08,1.32723486225149,0.141,0.056,0.000700225863694515,"Normal","MALRD1"
"AOX1",2.70755469179862e-08,0.757630885021812,0.35,0.227,0.000734288832415787,"Normal","AOX1"
"PTPRG",2.83348057255357e-08,0.347118105425446,0.732,0.614,0.000768439931276528,"Normal","PTPRG"
"NEDD8-MDP1",3.05938565171771e-08,0.693811754940074,0.354,0.223,0.000829705388745842,"Normal","NEDD8-MDP1"
"USP53",3.20588537131871e-08,0.433251537079463,0.647,0.56,0.000869436112701633,"Normal","USP53"
"MEOX2",3.34556606443177e-08,0.889498710780575,0.25,0.139,0.000907317516673896,"Normal","MEOX2"
"TGFBR3",4.30710755768549e-08,0.514513813812926,0.586,0.473,0.00116808756964431,"Normal","TGFBR3"
"PDXDC2P-NPIPB14P",4.53490372590957e-08,0.623473554694008,0.348,0.218,0.00122986589046668,"Normal","PDXDC2P-NPIPB14P"
"RBMS3",4.59029375783653e-08,0.493756166969342,0.627,0.529,0.00124488766712527,"Normal","RBMS3"
"CFD",4.93669896522769e-08,0.293444198777062,0.851,0.688,0.00133883275936975,"Normal","CFD"
"CCDC102B",5.28051038404327e-08,0.553245943651697,0.489,0.363,0.00143207441615254,"Normal","CCDC102B"
"CORIN",5.97020648690935e-08,0.75539722168437,0.36,0.244,0.00161911999924982,"Normal","CORIN"
"TSC22D3",6.12947796220991e-08,0.383485017916991,0.692,0.573,0.00166231442335133,"Normal","TSC22D3"
"MGST2",6.67566126860926e-08,0.556723242794336,0.448,0.326,0.00181043933604683,"Normal","MGST2"
"ELN",9.0684709392697e-08,0.400035231041155,0.701,0.576,0.00245936931872994,"Normal","ELN"
"OLFML2A",9.71499823426335e-08,1.50520313341539,0.126,0.049,0.00263470752113222,"Normal","OLFML2A"
"NLGN1",9.74927140542607e-08,1.17098209828417,0.202,0.105,0.00264400240515155,"Normal","NLGN1"
"PARD3B",9.85919815487218e-08,0.592663697121271,0.505,0.386,0.00267381453960134,"Normal","PARD3B"
"ALDH1A1",9.92313343857186e-08,0.512550387911814,0.509,0.37,0.00269115378854069,"Normal","ALDH1A1"
"RPL21P75",1.04599576729934e-07,0.455972184104735,0.557,0.414,0.00283674052091581,"Normal","RPL21P75"
"MAPK10",1.18435383539574e-07,0.756052500632802,0.333,0.218,0.00321196760159324,"Normal","MAPK10"
"TPRG1",1.2006065851839e-07,0.802565451958478,0.202,0.102,0.00325604505901874,"Normal","TPRG1"
"ZNF652",1.25357868814436e-07,0.878228562826278,0.322,0.216,0.0033997054022475,"Normal","ZNF652"
"MEIS1",1.47178688990726e-07,0.616211696105748,0.485,0.385,0.0039914860454285,"Normal","MEIS1"
"OSBPL9",1.50077178388555e-07,0.563968361719659,0.535,0.428,0.0040700930778976,"Normal","OSBPL9"
"EBF1",1.56456227260113e-07,0.697451304538013,0.382,0.263,0.00424309288329425,"Normal","EBF1"
"GPR199P",1.69613431791377e-07,0.839358877756367,0.241,0.135,0.00459991627018215,"Normal","GPR199P"
"RPS3AP6",1.80535451003349e-07,0.526847217309236,0.428,0.288,0.00489612143121084,"Normal","RPS3AP6"
"DLG2",2.08698367845659e-07,0.542103212596638,0.452,0.326,0.00565989973597427,"Normal","DLG2"
"ABCA6",2.22260245393564e-07,0.48537945622818,0.502,0.366,0.00602769785507345,"Normal","ABCA6"
"NFIB",2.37645034980872e-07,0.357322577520424,0.721,0.61,0.00644493334868125,"Normal","NFIB"
"PMF1-BGLAP",2.45253974423905e-07,0.663043328857677,0.216,0.113,0.0066512877863763,"Normal","PMF1-BGLAP"
"RPL18AP6",2.45343299313691e-07,0.531842563457437,0.426,0.282,0.00665371027738731,"Normal","RPL18AP6"
"GTF2IRD2P1",2.61881486405874e-07,0.896355925464197,0.118,0.044,0.0071022259113273,"Normal","GTF2IRD2P1"
"RPL15P3",2.63876571927189e-07,0.640422345235057,0.353,0.227,0.00715633263066537,"Normal","RPL15P3"
"ZNF385B",2.68093615716582e-07,1.20758665019515,0.144,0.064,0.00727069885823372,"Normal","ZNF385B"
"SRPX2",2.7897400254461e-07,0.687929344691418,0.42,0.31,0.00756577494900982,"Normal","SRPX2"
"SOD3",2.84658007025847e-07,0.379139984450543,0.663,0.56,0.00771992515054096,"Normal","SOD3"
"ABCA9-AS1",2.91524836647406e-07,0.989943527183009,0.155,0.069,0.00790615356987765,"Normal","ABCA9-AS1"
"DHRS3",2.97923988205336e-07,0.597383609726915,0.357,0.235,0.00807969856012871,"Normal","DHRS3"
"SYN3",3.03705603536873e-07,0.868453633547388,0.299,0.19,0.00823649596791999,"Normal","SYN3"
"ZFPM2",3.17659283558267e-07,0.581934127130832,0.503,0.395,0.00861491977010019,"Normal","ZFPM2"
"LOC729732",3.36384507782895e-07,0.856300873709042,0.181,0.09,0.00912274785107212,"Normal","LOC729732"
"RPL10P9",3.58330121000802e-07,0.398187210147206,0.577,0.412,0.00971791288154175,"Normal","RPL10P9"
"CCSER1",4.08533800219788e-07,0.419203395703888,0.567,0.403,0.0110794366619606,"Normal","CCSER1"
"LINC00174",5.00177687584781e-07,0.773490084358347,0.31,0.204,0.0135648188872993,"Normal","LINC00174"
"GAS5",5.15866487509438e-07,0.597477718696726,0.406,0.28,0.0139902991412559,"Normal","GAS5"
"NEBL",5.68244746507664e-07,0.499796327831368,0.342,0.216,0.0154107975252878,"Normal","NEBL"
"FOXO1",5.69193881764868e-07,0.361008222820724,0.656,0.529,0.0154365380734632,"Normal","FOXO1"
"CARMIL1",5.89900184615889e-07,0.492696412619381,0.523,0.408,0.0159980930067829,"Normal","CARMIL1"
"GAS7",5.99775989515624e-07,0.426951321344989,0.567,0.428,0.0162659248356637,"Normal","GAS7"
"SSBP2",6.4855844484295e-07,0.455965005923102,0.537,0.423,0.0175889050241408,"Normal","SSBP2"
"ARL17B",7.25483990338126e-07,0.845306199933173,0.241,0.141,0.01967512581797,"Normal","ARL17B"
"SPDYE16",7.35804639816955e-07,0.873034220798559,0.192,0.101,0.0199550218318358,"Normal","SPDYE16"
"PRELP",7.57031478285292e-07,0.385363363422591,0.641,0.527,0.0205306936910971,"Normal","PRELP"
"CACNA1C",8.18945572102951e-07,0.555749407818094,0.46,0.349,0.022209803915432,"Normal","CACNA1C"
"IFITM2",8.33817692264005e-07,0.231126162108398,0.811,0.797,0.0226131358141998,"Normal","IFITM2"
"MRTFA",8.39464614548114e-07,0.534483207854102,0.46,0.346,0.0227662803465449,"Normal","MRTFA"
"GUSBP1",8.71025915866122e-07,0.965320710111979,0.245,0.151,0.0236222228382892,"Normal","GUSBP1"
"CFAP298-TCP10L",9.03692232274677e-07,0.96774176617876,0.109,0.041,0.0245081333392892,"Normal","CFAP298-TCP10L"
"LINC00486",9.34920608358507e-07,0.383285944824099,0.541,0.407,0.0253550468986827,"Normal","LINC00486"
"ELMO1",9.3830800242463e-07,0.547919852907856,0.362,0.24,0.025446913025756,"Normal","ELMO1"
"SBF2",1.00753547460802e-06,0.510295432870431,0.551,0.468,0.0273243620713695,"Normal","SBF2"
"BNC2",1.0342571003867e-06,0.420023358531523,0.607,0.511,0.0280490525624874,"Normal","BNC2"
"C2orf88",1.10269061219109e-06,0.880716963309277,0.219,0.125,0.0299049694026224,"Normal","C2orf88"
"RARRES1",1.12626548966363e-06,0.579125952570275,0.477,0.374,0.0305443200796776,"Normal","RARRES1"
"ROBO2",1.25425970564135e-06,0.460657361545227,0.506,0.382,0.0340155232169934,"Normal","ROBO2"
"GHR",1.26704319714935e-06,0.74983956430976,0.27,0.17,0.0343622115066905,"Normal","GHR"
"ITPR1",1.38543187306119e-06,0.659585125912448,0.357,0.245,0.0375729123974194,"Normal","ITPR1"
"DIAPH2",1.412393270081e-06,0.443671085186175,0.586,0.487,0.0383041054845967,"Normal","DIAPH2"
"NFIA",1.57787989489597e-06,0.344689067182864,0.669,0.582,0.0427921027495787,"Normal","NFIA"
"KANK3",1.76206880691835e-06,1.02338349585991,0.133,0.06,0.0477873060436257,"Normal","KANK3"
"FAXDC2",1.79242885364816e-06,0.739243818933747,0.242,0.142,0.0486106705109381,"Normal","FAXDC2"
"VEGFD",2.05692425921581e-06,0.649424570951333,0.281,0.175,0.0557837859099326,"Normal","VEGFD"
"PDZRN3",2.0720749668229e-06,0.578721741905925,0.428,0.321,0.0561946731002371,"Normal","PDZRN3"
"RBFOX1",2.11943061971292e-06,0.891377984798748,0.169,0.088,0.0574789584066143,"Normal","RBFOX1"
"RAPGEF6",2.16712943253172e-06,0.815215946398329,0.229,0.137,0.0587725502102603,"Normal","RAPGEF6"
"MYO1D",2.19818836987141e-06,0.58866849652916,0.319,0.212,0.0596148685909127,"Normal","MYO1D"
"IL16",2.44131971660354e-06,0.530471111070908,0.307,0.195,0.0662085907142881,"Normal","IL16"
"MTCO2P12",2.68792911478292e-06,0.580579593449492,0.387,0.269,0.0728966375929127,"Normal","MTCO2P12"
"RPL9P8",2.76137009840121e-06,0.403213383338548,0.508,0.382,0.0748883570686409,"Normal","RPL9P8"
"PTPRS",2.80172639321484e-06,0.609045209180048,0.452,0.357,0.0759828197839864,"Normal","PTPRS"
"STIM1",2.81718184753518e-06,0.68233013086818,0.345,0.247,0.0764019717051541,"Normal","STIM1"
"HSPA1B",3.06196989175873e-06,0.58839570362603,0.406,0.3,0.0830406234644967,"Normal","HSPA1B"
"FKBP5",3.15563937982047e-06,0.374692788668717,0.635,0.531,0.085580939980731,"Normal","FKBP5"
"DOCK4",3.18367400321116e-06,0.399226622307588,0.571,0.447,0.0863412389670865,"Normal","DOCK4"
"CDH12",3.27922148595446e-06,0.814340746226451,0.181,0.097,0.0889324866990849,"Normal","CDH12"
"RPS2P5",3.33547546528519e-06,0.64623562917572,0.337,0.235,0.0904580946185344,"Normal","RPS2P5"
"ABCA10",3.50657144013311e-06,0.716193015170278,0.268,0.168,0.0950982174564099,"Normal","ABCA10"
"URGCP-MRPS24",3.65720238543562e-06,0.695138031401777,0.258,0.16,0.0991833286930141,"Normal","URGCP-MRPS24"
"LAPTM4A",3.70238183862377e-06,0.213154487189468,0.828,0.806,0.100408595463477,"Normal","LAPTM4A"
"RPS18P5",3.75898308799855e-06,0.414384154232542,0.508,0.367,0.101943621346521,"Normal","RPS18P5"
"PRH1",3.79074796363843e-06,0.662846501333562,0.322,0.219,0.102805084773874,"Normal","PRH1"
"UNC5C",3.95182206224062e-06,0.560573865930572,0.298,0.192,0.107173414327966,"Normal","UNC5C"
"C18orf32",4.29892597966955e-06,0.838031825189508,0.299,0.211,0.116586872568638,"Normal","C18orf32"
"NCOA2",4.46859273856564e-06,0.605178554878279,0.34,0.237,0.1211882350699,"Normal","NCOA2"
"ITGA8",4.73808505896921e-06,0.486364566955956,0.445,0.336,0.128496866799245,"Normal","ITGA8"
"DTWD2",5.01411015743004e-06,0.507504710053351,0.4,0.293,0.135982667469503,"Normal","DTWD2"
"EGLN3",5.16933027221557e-06,0.484585038376484,0.367,0.253,0.140192236982486,"Normal","EGLN3"
"RPL8P4",5.40068421279372e-06,0.956213522040027,0.118,0.052,0.146466555850966,"Normal","RPL8P4"
"WWOX",5.71719835410482e-06,0.502393823142283,0.433,0.321,0.155050419363323,"Normal","WWOX"
"MAML2",6.09432242688715e-06,0.396923746723256,0.603,0.508,0.16527802421718,"Normal","MAML2"
"SERPINF1",6.16738226864806e-06,0.278564453710186,0.696,0.592,0.167259407125735,"Normal","SERPINF1"
"RPL17-C18orf32",6.32592756569063e-06,0.359150445683205,0.561,0.415,0.17155915558153,"Normal","RPL17-C18orf32"
"CACNB2",6.34809152360907e-06,0.589889561224042,0.333,0.228,0.172160242120278,"Normal","CACNB2"
"TXNRD1",6.43633940531976e-06,0.373253460396848,0.669,0.637,0.174553524672272,"Normal","TXNRD1"
"SERPING1",6.65846282822551e-06,0.2152355944805,0.882,0.768,0.180577511901476,"Normal","SERPING1"
"TTC28",7.34431781689723e-06,0.467410163293784,0.523,0.44,0.199177899194253,"Normal","TTC28"
"CYP4Z2P",7.51462112696129e-06,0.848779204749647,0.144,0.07,0.20379652496319,"Normal","CYP4Z2P"
"TSPAN8",7.95311996881593e-06,0.51475900646372,0.35,0.241,0.215688613554288,"Normal","TSPAN8"
"RPL10P16",8.10690591045311e-06,0.445780009320522,0.42,0.286,0.219859288291488,"Normal","RPL10P16"
"BCL2L14",8.34195960816996e-06,0.482626846780357,0.362,0.256,0.226233944573569,"Normal","BCL2L14"
"GRIA1",8.42983874014324e-06,0.643291150528604,0.133,0.062,0.228617226632685,"Normal","GRIA1"
"MACF1",8.89416874630975e-06,0.234806222172359,0.827,0.805,0.241209856399921,"Normal","MACF1"
"HOXA3",9.07448088366487e-06,0.902360304896667,0.198,0.118,0.246099921564991,"Normal","HOXA3"
"PRG4",9.38400966663535e-06,0.856905584093576,0.135,0.065,0.254494342159151,"Normal","PRG4"
"ENPEP",9.87488865950312e-06,0.744563444398764,0.167,0.089,0.267806980445725,"Normal","ENPEP"
"RNASEK",1.00926596511538e-05,0.547700731661785,0.419,0.314,0.273712929739291,"Normal","RNASEK"
"KIAA0040",1.04079085265754e-05,0.654620545904853,0.216,0.13,0.282262479240724,"Normal","KIAA0040"
"AGO4",1.05010200244481e-05,1.36388952093958,0.126,0.061,0.284787663063032,"Normal","AGO4"
"MGP",1.07311998936385e-05,0.21698522067433,0.966,0.824,0.291030141115475,"Normal","MGP"
"FKBP1C",1.10026001512125e-05,0.869371725280584,0.225,0.143,0.298390516100883,"Normal","FKBP1C"
"STRADA",1.10613282865619e-05,0.776520235695037,0.146,0.073,0.299983223131559,"Normal","STRADA"
"GUSBP2",1.13818515633395e-05,1.04669821722138,0.107,0.046,0.308675814397767,"Normal","GUSBP2"
"ADAMTSL3",1.21132735934253e-05,0.651982287445962,0.267,0.171,0.328511979853694,"Normal","ADAMTSL3"
"RPL5P34",1.23755731214989e-05,0.739798917426568,0.219,0.133,0.335625543055051,"Normal","RPL5P34"
"EEF1B2P6",1.26303358463594e-05,0.602613192507984,0.316,0.22,0.342534708153268,"Normal","EEF1B2P6"
"LSP1P4",1.26627232942431e-05,0.769214584447481,0.23,0.145,0.343413055739873,"Normal","LSP1P4"
"PREX2",1.35098029108209e-05,0.993873369922135,0.152,0.08,0.366385854941462,"Normal","PREX2"
"NCOA1",1.4855824925915e-05,0.443809174269083,0.482,0.381,0.402889971990815,"Normal","NCOA1"
"MAML3",1.56066856480598e-05,0.792203015512511,0.238,0.153,0.423253314775382,"Normal","MAML3"
"LDB2",1.56778899344254e-05,0.612519042964951,0.275,0.182,0.425184375021618,"Normal","LDB2"
"KIAA1328",1.57075486342191e-05,0.770616661136465,0.244,0.156,0.425988718960021,"Normal","KIAA1328"
"AUTS2",1.57289470850548e-05,0.42982242794971,0.525,0.424,0.426569044946686,"Normal","AUTS2"
"INMT-MINDY4",1.58142217448204e-05,1.17917497361793,0.12,0.057,0.428881693719529,"Normal","INMT-MINDY4"
"HNRNPUL2-BSCL2",1.61267204128155e-05,0.693911372517901,0.192,0.11,0.437356657595556,"Normal","HNRNPUL2-BSCL2"
"LRRC37A3",1.65517557120221e-05,0.751150302407613,0.183,0.103,0.448883614910039,"Normal","LRRC37A3"
"SNHG6",1.7475327109183e-05,0.471171223319769,0.321,0.218,0.473930871201042,"Normal","SNHG6"
"TXNIP",1.80937052025302e-05,0.319400597482861,0.6,0.483,0.490701285092618,"Normal","TXNIP"
"RAPH1",1.82980683014364e-05,0.806932571039216,0.336,0.26,0.496243612334955,"Normal","RAPH1"
"DYNC2LI1",1.83622536538157e-05,0.593672682061733,0.311,0.215,0.497984319091483,"Normal","DYNC2LI1"
"SMYD3",1.8469365627694e-05,0.669246493994872,0.354,0.271,0.500889195823061,"Normal","SMYD3"
"SIK3",1.95289462093604e-05,0.402768712799785,0.558,0.471,0.529625021197855,"Normal","SIK3"
"MAMDC2-AS1",2.01972569274241e-05,0.870190182917265,0.144,0.074,0.54774960787174,"Normal","MAMDC2-AS1"
"CST3",2.04595431793291e-05,0.161574880320099,0.89,0.881,0.554862811023406,"Normal","CST3"
"MOB3B",2.06090139173394e-05,0.589019376858543,0.258,0.164,0.558916457438243,"Normal","MOB3B"
"DAGLB",2.08738772946189e-05,0.592075895232206,0.394,0.312,0.566099552230066,"Normal","DAGLB"
"ANKRD10",2.1022058398169e-05,0.466989377054967,0.491,0.414,0.570118223758344,"Normal","ANKRD10"
"TNRC6B",2.23120826511973e-05,0.358812936842545,0.594,0.533,0.605103681500472,"Normal","TNRC6B"
"TSHZ2",2.31998829419862e-05,0.397648814424691,0.54,0.438,0.629180825386667,"Normal","TSHZ2"
"PLEKHF1",2.38355175459024e-05,1.07191615485203,0.172,0.101,0.646419235844874,"Normal","PLEKHF1"
"SLC16A12",2.40616769883366e-05,1.04575996501747,0.112,0.052,0.652552679923689,"Normal","SLC16A12"
"CHCHD3",2.43598235682428e-05,0.512150656738774,0.523,0.491,0.660638415170746,"Normal","CHCHD3"
"EIF3C",2.45513417995727e-05,0.672284712231377,0.259,0.175,0.665832389604412,"Normal","EIF3C"
"KIF9",2.48977611356909e-05,0.00990716056640939,0.06,0.133,0.675227281999937,"Normal","KIF9"
"GALNT17",2.69350632025559e-05,0.713384675078174,0.267,0.176,0.730478914053316,"Normal","GALNT17"
"RPS15P4",2.79108457332851e-05,0.333540845291793,0.535,0.379,0.756942136286693,"Normal","RPS15P4"
"MDFI",2.79240832247594e-05,0.617705296081452,0.133,0.066,0.757301137055475,"Normal","MDFI"
"PRKN",2.81840182381777e-05,0.58307164400104,0.29,0.199,0.764350574619378,"Normal","PRKN"
"NAALADL2",2.83815336126477e-05,0.476718851310276,0.414,0.32,0.769707191575006,"Normal","NAALADL2"
"MAL",2.88001958488273e-05,0.648990872728341,0.193,0.113,0.781061311420196,"Normal","MAL"
"PRKG1",3.32205703212724e-05,0.317324593007944,0.69,0.602,0.900941867112907,"Normal","PRKG1"
"GAREM1",3.35099866622778e-05,0.511021813182629,0.34,0.245,0.908790838280975,"Normal","GAREM1"
"GRK5",3.35436975694873e-05,0.731995900410569,0.367,0.296,0.909705078084497,"Normal","GRK5"
"FIBIN",3.61252453230688e-05,0.571817153237489,0.39,0.304,0.979716653161627,"Normal","FIBIN"
"RPL7AP50",3.64853696292612e-05,0.856682124799506,0.147,0.078,0.989483224345564,"Normal","RPL7AP50"
"NPNT",3.67878758962724e-05,0.446528684277931,0.354,0.252,0.997687194306907,"Normal","NPNT"
"SARNP",3.83540891374676e-05,0.671468734561784,0.261,0.184,1,"Normal","SARNP"
"PEDS1-UBE2V1",3.88364512391121e-05,0.630639952365092,0.256,0.166,1,"Normal","PEDS1-UBE2V1"
"ANKS1A",4.0663333643629e-05,0.780549320056107,0.221,0.145,1,"Normal","ANKS1A"
"ABCA8",4.07006280055378e-05,0.302442727750271,0.552,0.42,1,"Normal","ABCA8"
"PRKD1",4.07847384645349e-05,0.48359972081051,0.337,0.244,1,"Normal","PRKD1"
"TCF4",4.14753556187071e-05,0.263126590539823,0.724,0.68,1,"Normal","TCF4"
"MAOA",4.18597767718041e-05,0.449265843494975,0.248,0.16,1,"Normal","MAOA"
"FREM1",4.24831660645508e-05,0.753573274653268,0.14,0.073,1,"Normal","FREM1"
"DISC1FP1",4.31737936996053e-05,0.790868951270266,0.19,0.117,1,"Normal","DISC1FP1"
"TRPC1",4.35964274184011e-05,0.716192244384332,0.227,0.149,1,"Normal","TRPC1"
"SEPTIN7P14",4.36715129171997e-05,0.656356292877495,0.144,0.076,1,"Normal","SEPTIN7P14"
"ACACB",4.40770776623422e-05,0.902192755041574,0.17,0.099,1,"Normal","ACACB"
"RAD51B",4.94346960511215e-05,0.691728275843194,0.258,0.175,1,"Normal","RAD51B"
"METTL7A",5.00873193208225e-05,0.38792547463283,0.482,0.383,1,"Normal","METTL7A"
"SFTPB",5.45019782228655e-05,0.957891800320154,0.143,0.077,1,"Normal","SFTPB"
"WSB1",5.58906259667705e-05,0.299004008290017,0.689,0.654,1,"Normal","WSB1"
"KLF15",5.89002309066922e-05,0.733554538088595,0.147,0.08,1,"Normal","KLF15"
"KANK1",5.90440417493342e-05,0.660208232518252,0.242,0.164,1,"Normal","KANK1"
