"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","celltype"
"1046","WDR83OS",1.88718878341837e-08,1.5154431485881,0.223,0.071,0.0017280987689762,"COPD","WDR83OS","AT1"
"1048","COX7C",2.14961558651842e-08,0.81988451757832,0.639,0.39,0.00196840299257492,"COPD","COX7C","AT1"
"1049","CTSE",2.38206399468112e-08,1.14895684520937,0.288,0.108,0.0021812559999295,"COPD","CTSE","AT1"
"1050","NACA",2.43060510632777e-08,0.991076429457511,0.592,0.35,0.00222570509586434,"COPD","NACA","AT1"
"1051","LY6E",2.69389496192315e-08,0.897856622033835,0.562,0.305,0.00246679961663303,"COPD","LY6E","AT1"
"1052","CCDC107",2.81545094689245e-08,1.82573080027311,0.215,0.068,0.00257810843206941,"COPD","CCDC107","AT1"
"1053","ST5",2.92376083509624e-08,1.60537942027108,0.15,0.03,0.00267728779669762,"COPD","ST5","AT1"
"1054","C9orf3",2.94673740019892e-08,1.48347550883831,0.215,0.068,0.00269832743736215,"COPD","C9orf3","AT1"
"1055","FOS",2.96267452661471e-08,0.767821204099926,0.657,0.453,0.00271292106402109,"COPD","FOS","AT1"
"1056","ANKRD12",3.12184321950401e-08,0.972608137109342,0.378,0.176,0.00285867183609982,"COPD","ANKRD12","AT1"
"1057","C19orf70",3.42805580619613e-08,1.8413112898337,0.176,0.045,0.0031390707017338,"COPD","C19orf70","AT1"
"1058","TXN",3.48236230828637e-08,0.844800994330016,0.622,0.368,0.00318879916569783,"COPD","TXN","AT1"
"1059","PA2G4",3.55880478595955e-08,1.38842684650411,0.258,0.093,0.00325879754250316,"COPD","PA2G4","AT1"
"1060","SCGB3A1",3.58216530688429e-08,1.57470455540738,0.27,0.106,0.00328018877151395,"COPD","SCGB3A1","AT1"
"1061","ANXA5",3.61388667118031e-08,0.755948586317325,0.536,0.295,0.00330923602479981,"COPD","ANXA5","AT1"
"1062","C8orf59",3.7004640601762e-08,1.78574250996919,0.176,0.045,0.00338851493990334,"COPD","C8orf59","AT1"
"1063","UBL5",3.71080820535782e-08,0.877047205044751,0.528,0.3,0.00339798707364615,"COPD","UBL5","AT1"
"1064","IFITM3",4.09108109743705e-08,0.928502866269853,0.609,0.378,0.00374620296092311,"COPD","IFITM3","AT1"
"1065","TRAM1",4.15895050516754e-08,0.748963500820628,0.597,0.368,0.00380835097758192,"COPD","TRAM1","AT1"
"1066","NDUFS5",4.16731992920635e-08,1.02664404882629,0.485,0.259,0.00381601485917425,"COPD","NDUFS5","AT1"
"1068","MINOS1",4.45333790800635e-08,1.64167070966606,0.215,0.071,0.00407792152236142,"COPD","MINOS1","AT1"
"1069","XBP1",4.51889487753509e-08,1.12578960343568,0.442,0.239,0.00413795203935888,"COPD","XBP1","AT1"
"1071","PSMC1",4.71022760138967e-08,1.44141157816994,0.232,0.078,0.00431315541459253,"COPD","PSMC1","AT1"
"1072","PDIA6",4.79266967228717e-08,1.46944870331896,0.296,0.123,0.00438864761891337,"COPD","PDIA6","AT1"
"1073","C3orf58",5.25358096674325e-08,1.54630796682515,0.202,0.06,0.00481070409124679,"COPD","C3orf58","AT1"
"1074","SLPI",5.40203571591905e-08,1.03132400441479,0.352,0.159,0.00494664410506708,"COPD","SLPI","AT1"
"1075","TUBB4B",5.98661317782369e-08,1.16192961076333,0.468,0.254,0.00548194168693316,"COPD","TUBB4B","AT1"
"1076","BTF3",6.02695005515722e-08,1.15434061539714,0.485,0.272,0.00551887816550747,"COPD","BTF3","AT1"
"1077","FAM129B",6.12062287446463e-08,1.42808822956675,0.236,0.083,0.00560465436614726,"COPD","FAM129B","AT1"
"1078","RNASE1",6.33761725029437e-08,0.682051625779192,0.734,0.491,0.00580335611609456,"COPD","RNASE1","AT1"
"1079","GUK1",6.44449878078378e-08,1.17410389495042,0.433,0.222,0.00590122753356371,"COPD","GUK1","AT1"
"1080","FAM96B",6.58576677929397e-08,1.82692260398299,0.215,0.071,0.00603058663979949,"COPD","FAM96B","AT1"
"1081","HEBP2",6.59921281233463e-08,1.1936483063213,0.266,0.101,0.00604289917225482,"COPD","HEBP2","AT1"
"1082","COL4A3BP",6.6614530713509e-08,1.50628432053278,0.18,0.05,0.00609989257743601,"COPD","COL4A3BP","AT1"
"1083","HSBP1",6.83551039293071e-08,1.19808124107791,0.408,0.209,0.00625927686680665,"COPD","HSBP1","AT1"
"1084","TMEM205",6.84562874962519e-08,1.60332026972102,0.21,0.068,0.00626854224603179,"COPD","TMEM205","AT1"
"1086","ACTG1",6.94139174577321e-08,0.658916410885673,0.785,0.552,0.00635623242160453,"COPD","ACTG1","AT1"
"1087","TMED7",7.28199151487184e-08,1.50822021270515,0.197,0.06,0.00666811963016815,"COPD","TMED7","AT1"
"1088","PRDX5",7.37464893774147e-08,0.80365500094967,0.609,0.36,0.00675296603228986,"COPD","PRDX5","AT1"
"1089","RPN2",7.38920044129522e-08,1.18857910204149,0.399,0.207,0.00676629084409404,"COPD","RPN2","AT1"
"1090","PPIA",7.39695190887928e-08,0.714932228317254,0.67,0.428,0.00677338886296076,"COPD","PPIA","AT1"
"1091","TMBIM6",7.60251522788261e-08,0.6166965391243,0.747,0.514,0.00696162319417211,"COPD","TMBIM6","AT1"
"1092","BUD31",7.87279173351945e-08,1.8839732238614,0.185,0.053,0.00720911539038376,"COPD","BUD31","AT1"
"1093","TRAPPC1",7.88310565966634e-08,1.85546782421854,0.206,0.065,0.00721855985255647,"COPD","TRAPPC1","AT1"
"1094","LPCAT3",8.56454418387943e-08,0.96444172680637,0.399,0.191,0.00784255310917839,"COPD","LPCAT3","AT1"
"1095","MARC2",8.58998935808875e-08,1.81219670005339,0.172,0.045,0.00786585325520187,"COPD","MARC2","AT1"
"1096","SOD1",8.71538142903763e-08,1.04003853741218,0.459,0.244,0.00798067477456976,"COPD","SOD1","AT1"
"1097","S100A6",8.72342325166493e-08,0.489736150842816,0.897,0.741,0.00798803867154957,"COPD","S100A6","AT1"
"1098","GPR108",8.83961275428421e-08,1.99097547947803,0.133,0.025,0.00809443339909805,"COPD","GPR108","AT1"
"1099","APRT",9.10668171385154e-08,1.18288345533184,0.335,0.149,0.00833898844537385,"COPD","APRT","AT1"
"1100","TOMM20",9.52637938653374e-08,1.05273433179802,0.399,0.199,0.00872330560424894,"COPD","TOMM20","AT1"
"1101","PLA2G16",9.5714477566584e-08,1.830596149898,0.202,0.065,0.0087645747107721,"COPD","PLA2G16","AT1"
"1102","CASP4",1.00198340900922e-07,1.07219486199833,0.275,0.106,0.00917516207629744,"COPD","CASP4","AT1"
"1103","HNRNPA1",1.01614163168083e-07,1.57204678271046,0.24,0.091,0.00930480892130135,"COPD","HNRNPA1","AT1"
"1104","SRP14",1.03220299018509e-07,0.79796338023505,0.622,0.378,0.0094518827811249,"COPD","SRP14","AT1"
"1105","FRG1",1.12183975713794e-07,1.28375722247901,0.232,0.081,0.0102726866561121,"COPD","FRG1","AT1"
"1106","C6orf106",1.15054924997769e-07,2.08258917623455,0.116,0.018,0.0105355794820457,"COPD","C6orf106","AT1"
"1108","METTL7A",1.19596176379842e-07,0.693548986468767,0.498,0.257,0.0109514218711021,"COPD","METTL7A","AT1"
"1109","EIF4A1",1.25865933972231e-07,2.02970111020395,0.197,0.063,0.0115255435738372,"COPD","EIF4A1","AT1"
"1110","COMMD6",1.28809025377222e-07,1.12955548149707,0.386,0.186,0.0117950424537922,"COPD","COMMD6","AT1"
"1111","ARHGDIA",1.39104479891174e-07,1.49982986013271,0.21,0.071,0.0127377972236348,"COPD","ARHGDIA","AT1"
"1112","GNG5",1.44476376845507e-07,0.931265585062999,0.515,0.287,0.0132297018277431,"COPD","GNG5","AT1"
"1113","TMEM14C",1.55170556305274e-07,1.01847909642465,0.335,0.149,0.014208967840874,"COPD","TMEM14C","AT1"
"1116","NDUFB11",1.66334611468191e-07,1.08809103258484,0.403,0.207,0.0152312603721423,"COPD","NDUFB11","AT1"
"1117","PSMA4",1.66806198498964e-07,1.02134383702001,0.339,0.154,0.0152744435965502,"COPD","PSMA4","AT1"
"1118","PGRMC1",1.78456244927931e-07,1.09552894623747,0.348,0.161,0.0163412383480506,"COPD","PGRMC1","AT1"
"1119","NDUFA11",1.79660805568494e-07,1.82968186073242,0.206,0.071,0.016451539965907,"COPD","NDUFA11","AT1"
"1120","SLC25A4",1.84373609640351e-07,1.12746699584548,0.3,0.128,0.016883091434767,"COPD","SLC25A4","AT1"
"1121","TNFRSF12A",1.89928599063036e-07,0.797548165966385,0.545,0.322,0.0173917618162022,"COPD","TNFRSF12A","AT1"
"1122","UQCR11",1.95605722872815e-07,1.5812485597553,0.21,0.071,0.0179116160434636,"COPD","UQCR11","AT1"
"1123","ELMSAN1",1.96627615218639e-07,1.8351981058445,0.129,0.025,0.0180051907255708,"COPD","ELMSAN1","AT1"
"1124","TSPO",1.97123019829034e-07,0.942044055350356,0.481,0.272,0.0180505549257446,"COPD","TSPO","AT1"
"1125","CALM1",1.99188298358743e-07,0.854126480110942,0.609,0.37,0.0182396724807101,"COPD","CALM1","AT1"
"1126","HNRNPH2",2.05309876167576e-07,1.67136024863532,0.176,0.05,0.0188002253606649,"COPD","HNRNPH2","AT1"
"1128","CCL18",2.22023486187236e-07,1.76732362224801,0.12,0.02,0.0203306906301652,"COPD","CCL18","AT1"
"1129","MRPL43",2.28692515846005e-07,1.39145984029284,0.219,0.076,0.0209413736760187,"COPD","MRPL43","AT1"
"1130","EIF6",2.30336410880062e-07,2.02701943724514,0.185,0.058,0.0210919051442872,"COPD","EIF6","AT1"
"1131","SPCS1",2.31332109839437e-07,1.16663695045043,0.335,0.156,0.0211830812979973,"COPD","SPCS1","AT1"
"1132","WDR60",2.42398465839181e-07,1.9309739016858,0.133,0.028,0.0221964275168938,"COPD","WDR60","AT1"
"1133","SH3BGRL3",2.48644325887681e-07,1.41772445870363,0.236,0.088,0.022768360921535,"COPD","SH3BGRL3","AT1"
"1134","FOSB",2.5364798430986e-07,0.823210955661926,0.558,0.345,0.0232265459232539,"COPD","FOSB","AT1"
"1135","BLOC1S1",2.64717865065574e-07,1.81605982847094,0.176,0.053,0.0242402149040546,"COPD","BLOC1S1","AT1"
"1136","HLA-E",2.64722319190692e-07,0.958647281504198,0.515,0.307,0.0242406227682917,"COPD","HLA-E","AT1"
"1137","DBI",2.90545219240961e-07,1.146222208153,0.343,0.164,0.0266052257258948,"COPD","DBI","AT1"
"1138","TXNDC17",3.07077538065404e-07,1.15573377642398,0.27,0.111,0.028119090160649,"COPD","TXNDC17","AT1"
"1139","CLIC3",3.19456905756873e-07,0.755048342447666,0.592,0.383,0.0292526688601569,"COPD","CLIC3","AT1"
"1140","VAMP3",3.20430072421771e-07,1.25579940157128,0.21,0.071,0.0293417817316616,"COPD","VAMP3","AT1"
"1141","MTRNR2L8",3.22457069615123e-07,1.10642953641498,0.305,0.134,0.0295273938646568,"COPD","MTRNR2L8","AT1"
"1142","ARL6IP5",3.28831507701701e-07,0.800829339142099,0.494,0.27,0.0301111011602448,"COPD","ARL6IP5","AT1"
"1143","CASC4",3.41669952715261e-07,1.71784099814524,0.167,0.048,0.0312867175701365,"COPD","CASC4","AT1"
"1144","SARS",3.4227256392552e-07,1.82049907118449,0.146,0.035,0.0313418986786599,"COPD","SARS","AT1"
"1145","UXT",3.5006920927738e-07,1.17175904430602,0.21,0.071,0.0320558374935297,"COPD","UXT","AT1"
"1146","MIF",3.70907089714303e-07,2.15584622440319,0.18,0.055,0.0339639622051387,"COPD","MIF","AT1"
"1147","H2AFY",3.8318885452896e-07,1.86664900590272,0.232,0.091,0.0350886034092169,"COPD","H2AFY","AT1"
"1149","PGK1",4.09403714711776e-07,1.00158591792591,0.412,0.217,0.0374890981561573,"COPD","PGK1","AT1"
"1150","FIS1",4.10345253869622e-07,0.753067385480832,0.386,0.189,0.0375753148968413,"COPD","FIS1","AT1"
"1151","NEDD9",4.21868543296225e-07,0.538459599685037,0.704,0.516,0.0386305025096353,"COPD","NEDD9","AT1"
"1152","RRAS",4.43848278189339e-07,0.753818548091147,0.425,0.212,0.0406431868337978,"COPD","RRAS","AT1"
"1153","SMAD7",4.56552628862439e-07,1.38105791811648,0.279,0.121,0.0418065242249336,"COPD","SMAD7","AT1"
"1154","SMIM7",4.79409940133656e-07,1.781110733108,0.176,0.055,0.0438995682180389,"COPD","SMIM7","AT1"
"1155","COX7B",4.8299794602855e-07,0.810524370852036,0.412,0.214,0.0442281219178343,"COPD","COX7B","AT1"
"1156","TMEM189",4.9116084637031e-07,1.53133026278067,0.18,0.058,0.0449755987021293,"COPD","TMEM189","AT1"
"1157","SEC61B",4.93544294466826e-07,1.09454682030786,0.395,0.207,0.0451938510443273,"COPD","SEC61B","AT1"
"1158","SPCS2",5.20543680092322e-07,0.921774144119957,0.412,0.219,0.0476661847860539,"COPD","SPCS2","AT1"
