"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PLXDC2",2.20302374780244e-52,0.364916308227845,0.934,0.862,5.97460040404022e-48,"Normal","PLXDC2"
"TMEM52B",7.66226495873785e-45,0.730720711281151,0.586,0.42,2.07800625680971e-40,"Normal","TMEM52B"
"PPARG",1.08101590242967e-43,0.455586235517456,0.814,0.716,2.93171512738927e-39,"Normal","PPARG"
"POLR2J3",3.0469990808556e-36,0.627240283083869,0.599,0.448,8.26346150728038e-32,"Normal","POLR2J3"
"MCF2L2",2.71381041993867e-35,0.454175551997047,0.767,0.626,7.35985385887368e-31,"Normal","MCF2L2"
"MS4A6E",1.61038142982642e-34,0.369924902420903,0.816,0.688,4.36735443768926e-30,"Normal","MS4A6E"
"SNHG32",2.65649688756387e-33,0.662706713628812,0.545,0.408,7.20441955907322e-29,"Normal","SNHG32"
"SFMBT2",5.55892099197202e-32,0.774805384443647,0.457,0.314,1.50757937302281e-27,"Normal","SFMBT2"
"MYO9B",2.82025480273011e-31,0.399742425886391,0.791,0.704,7.64853102500407e-27,"Normal","MYO9B"
"PRKCE",1.62596860736888e-30,0.453765020808199,0.742,0.628,4.4096268631844e-26,"Normal","PRKCE"
"MAML2",1.38019554731719e-29,0.418718432804752,0.781,0.705,3.74309032432423e-25,"Normal","MAML2"
"LOC729732",4.66189202828044e-29,1.05251875724469,0.256,0.131,1.26430511806966e-24,"Normal","LOC729732"
"ABR",5.98870983660611e-28,0.446302886788048,0.714,0.609,1.62413810768758e-23,"Normal","ABR"
"HSPA1B",1.6415485391533e-26,0.728064795467114,0.442,0.318,4.45187963818375e-22,"Normal","HSPA1B"
"DHRS3",1.36771534488499e-25,0.826997860484937,0.376,0.26,3.70924401532811e-21,"Normal","DHRS3"
"HRH1",2.35413118817955e-25,0.885760003633591,0.273,0.155,6.38440378234294e-21,"Normal","HRH1"
"TAOK3",4.6248594128231e-25,0.386021297288081,0.755,0.689,1.25426187275762e-20,"Normal","TAOK3"
"ARL15",2.46478610544899e-24,0.428892920103594,0.687,0.592,6.68449991797765e-20,"Normal","ARL15"
"TMEM150B",2.01050783341076e-23,0.792319917954906,0.296,0.177,5.45249724420997e-19,"Normal","TMEM150B"
"DLEU2",1.00859025651985e-22,0.46469214090432,0.593,0.469,2.73529677568184e-18,"Normal","DLEU2"
"HSPA1A",1.71861249311545e-22,0.558275154953708,0.546,0.455,4.66087708132911e-18,"Normal","HSPA1A"
"HSPH1",7.32981326632709e-22,0.772211430238768,0.415,0.316,1.98784535782791e-17,"Normal","HSPH1"
"SLC8A1",1.7713259862304e-21,0.340970346210929,0.772,0.716,4.80383607465686e-17,"Normal","SLC8A1"
"PLIN2",4.22746972624883e-21,0.324229060328926,0.765,0.717,1.14648978975868e-16,"Normal","PLIN2"
"LONRF3",8.18896613120129e-21,0.647620526578061,0.393,0.278,2.22084761478179e-16,"Normal","LONRF3"
"CYTH1",7.33947766015784e-20,0.304792008821538,0.802,0.737,1.99046634143481e-15,"Normal","CYTH1"
"NEK6",2.11213125889584e-19,0.582649275690778,0.444,0.339,5.72809997412552e-15,"Normal","NEK6"
"ADAMTSL4-AS1",2.23631375071673e-19,0.463045814090757,0.512,0.384,6.06488289194376e-15,"Normal","ADAMTSL4-AS1"
"QKI",8.98821406187534e-19,0.257520172632312,0.839,0.801,2.43760365358059e-14,"Normal","QKI"
"FBXO11",1.28082061546941e-18,0.436374841304831,0.612,0.528,3.47358550915305e-14,"Normal","FBXO11"
"SPIDR",2.46565495660967e-18,0.356222103575639,0.698,0.622,6.68685624232543e-14,"Normal","SPIDR"
"GAB2",4.50542373215688e-18,0.308286020171128,0.776,0.686,1.22187091616095e-13,"Normal","GAB2"
"NPIPB3",4.54106516255252e-18,0.479627409822811,0.577,0.46,1.23153687208424e-13,"Normal","NPIPB3"
"IFITM10",8.40242060054253e-18,0.460462439485171,0.523,0.414,2.27873646686714e-13,"Normal","IFITM10"
"MOB3B",9.2066227779265e-18,0.426793575775662,0.617,0.542,2.49683609737367e-13,"Normal","MOB3B"
"MOGAT1",1.51846728899878e-17,0.889898065604407,0.229,0.14,4.11808328776468e-13,"Normal","MOGAT1"
"HSPD1",2.07936108338785e-17,0.598213373856392,0.477,0.4,5.63922725814784e-13,"Normal","HSPD1"
"RAB20",2.54357489824879e-17,0.447728406491693,0.566,0.476,6.89817512405073e-13,"Normal","RAB20"
"TPRG1",3.07228133011613e-17,0.535071439007499,0.496,0.395,8.33202696727493e-13,"Normal","TPRG1"
"ADIPOR2",3.36048735015012e-17,0.497123208666703,0.535,0.458,9.11364169360712e-13,"Normal","ADIPOR2"
"SPDYE16",7.3128425577878e-17,0.601514608363945,0.343,0.238,1.98324290167205e-12,"Normal","SPDYE16"
"FOXO1",8.72582994499306e-17,0.44445079408156,0.576,0.483,2.36644508108212e-12,"Normal","FOXO1"
"ND1",1.00185253019344e-16,0.197925495395062,0.968,0.872,2.71702406188462e-12,"Normal","ND1"
"B4GALT1",2.49765410750075e-16,0.276005451292459,0.769,0.714,6.77363793954204e-12,"Normal","B4GALT1"
"POLR2J4",2.58886461387939e-16,0.486426698148448,0.497,0.396,7.0210008328409e-12,"Normal","POLR2J4"
"NSMCE2",4.00636316373033e-16,0.431768272794201,0.58,0.498,1.08652569000367e-11,"Normal","NSMCE2"
"ZNF609",6.36844216729648e-16,0.441136624970498,0.554,0.47,1.72712151577081e-11,"Normal","ZNF609"
"LIMS1",8.49162588021281e-16,0.276203923233315,0.785,0.741,2.30292893871371e-11,"Normal","LIMS1"
"RBM47",9.26474741909659e-16,0.207162994247089,0.914,0.87,2.51259950005899e-11,"Normal","RBM47"
"TANC2",1.21413526051337e-15,0.355968242883107,0.655,0.595,3.29273482651227e-11,"Normal","TANC2"
"GPRIN3",2.19640060595592e-15,0.376577722276781,0.628,0.564,5.95663844335244e-11,"Normal","GPRIN3"
"UBE2R2",2.95033763715806e-15,0.308478734805523,0.733,0.68,8.00131567197266e-11,"Normal","UBE2R2"
"LRMDA",3.54471367106134e-15,0.247244091533299,0.829,0.763,9.61326347591837e-11,"Normal","LRMDA"
"BAG3",5.24240028385345e-15,0.91500692211691,0.192,0.115,1.42173895698106e-10,"Normal","BAG3"
"DOCK8",6.51551112664472e-15,0.271650265001462,0.76,0.728,1.76700661754605e-10,"Normal","DOCK8"
"JMJD1C",7.47140513842584e-15,0.208739371378317,0.872,0.834,2.02624507354109e-10,"Normal","JMJD1C"
"ARMH4",7.83664246582964e-15,0.419279199207432,0.478,0.37,2.125297436733e-10,"Normal","ARMH4"
"FGD4",1.16592783764622e-14,0.294897664565741,0.752,0.698,3.16199629569654e-10,"Normal","FGD4"
"GPCPD1",1.16772722469739e-14,0.198379550143625,0.893,0.86,3.16687623337932e-10,"Normal","GPCPD1"
"GNAQ",1.34010558584119e-14,0.237708779859068,0.813,0.775,3.6343663488013e-10,"Normal","GNAQ"
"TMTC2",1.395955388493e-14,0.7575966353797,0.236,0.153,3.78583101359302e-10,"Normal","TMTC2"
"BCAR3",1.59111397162399e-14,0.619945741943255,0.275,0.186,4.31510109104425e-10,"Normal","BCAR3"
"GAS5",1.82993553022483e-14,0.487025074325459,0.406,0.314,4.96278515796975e-10,"Normal","GAS5"
"MIR34AHG",3.074697086535e-14,0.695702336202061,0.237,0.153,8.33857849868293e-10,"Normal","MIR34AHG"
"SYK",4.68347575459087e-14,0.394117429006299,0.58,0.513,1.27015862464504e-09,"Normal","SYK"
"DOCK11",7.99706594725615e-14,0.354627177777145,0.625,0.573,2.16880428489587e-09,"Normal","DOCK11"
"ZNF438",9.9615609663858e-14,0.484026161756127,0.473,0.392,2.70157533408383e-09,"Normal","ZNF438"
"MTND1P23",1.01571053170634e-13,0.206483847109447,0.908,0.825,2.75460696198759e-09,"Normal","MTND1P23"
"PDE8A",1.17125606140625e-13,0.275555866945564,0.717,0.652,3.17644643853375e-09,"Normal","PDE8A"
"SDCCAG8",1.20034391591402e-13,0.400405722125369,0.578,0.517,3.25533269995882e-09,"Normal","SDCCAG8"
"CDH23",1.74904254335441e-13,0.618078700724466,0.293,0.207,4.74340337757717e-09,"Normal","CDH23"
"SLCO2B1",2.19016674997474e-13,0.343933361310344,0.62,0.55,5.93973222593149e-09,"Normal","SLCO2B1"
"STIP1",2.94455129015185e-13,0.622495105179655,0.318,0.244,7.98562309889181e-09,"Normal","STIP1"
"DNAJA4",4.73099746356823e-13,1.00690186914001,0.136,0.074,1.2830465121197e-08,"Normal","DNAJA4"
"ADAM17",5.29375394940727e-13,0.276097869062533,0.732,0.695,1.43566607107925e-08,"Normal","ADAM17"
"MEF2A",5.98521858288331e-13,0.367721602619003,0.621,0.565,1.62319127967795e-08,"Normal","MEF2A"
"RREB1",6.66115281141833e-13,0.337799741646824,0.629,0.547,1.80650464245665e-08,"Normal","RREB1"
"CTNNB1",7.09979478120147e-13,0.200061342046046,0.872,0.844,1.92546434466184e-08,"Normal","CTNNB1"
"ST3GAL6",7.66180474967509e-13,0.56677048767785,0.367,0.286,2.07788144811188e-08,"Normal","ST3GAL6"
"REV3L",9.57736133207426e-13,0.490851355289407,0.435,0.352,2.59738039325854e-08,"Normal","REV3L"
"SNTB1",1.10635201787604e-12,0.24924286723848,0.791,0.748,3.00042667247983e-08,"Normal","SNTB1"
"NRP1",1.47759897522934e-12,0.434491620362488,0.52,0.456,4.00724842082198e-08,"Normal","NRP1"
"TCF7L2",1.6094509868095e-12,0.298095907600488,0.699,0.657,4.36483107622736e-08,"Normal","TCF7L2"
"DENND1A",2.12124071806913e-12,0.394639655957133,0.492,0.405,5.75280482740348e-08,"Normal","DENND1A"
"USP36",2.15619393987514e-12,0.414616472905546,0.493,0.407,5.84759796494138e-08,"Normal","USP36"
"NPIPB5",2.43896689213965e-12,0.351885163871348,0.658,0.584,6.61447821148272e-08,"Normal","NPIPB5"
"ATG7",2.47374340238944e-12,0.29838421489486,0.705,0.652,6.70879210728017e-08,"Normal","ATG7"
"ST3GAL1",2.52772555762861e-12,0.381418703281799,0.568,0.503,6.8551917122888e-08,"Normal","ST3GAL1"
"SUMF1",3.77502691308575e-12,0.416096774214267,0.544,0.477,1.02378729882885e-07,"Normal","SUMF1"
"STK10",4.06502650653844e-12,0.325388623519772,0.611,0.536,1.10243518857322e-07,"Normal","STK10"
"RBM6",4.33715785334131e-12,0.37533035932915,0.579,0.505,1.17623720982616e-07,"Normal","RBM6"
"FRMD4B",4.4685675242263e-12,0.527882055155066,0.371,0.289,1.21187551257017e-07,"Normal","FRMD4B"
"FRMD4A",5.06011802884139e-12,0.300592623650037,0.675,0.62,1.37230400942179e-07,"Normal","FRMD4A"
"SIK2",6.46065552293068e-12,0.393507832812224,0.534,0.465,1.7521297778188e-07,"Normal","SIK2"
"PSEN1",7.07495646247231e-12,0.3395089243149,0.615,0.558,1.91872819262249e-07,"Normal","PSEN1"
"FTX",7.10498418857102e-12,0.325041925751821,0.637,0.566,1.92687171194046e-07,"Normal","FTX"
"SLC12A6",7.78774944532164e-12,0.52283547061558,0.39,0.316,2.11203764957123e-07,"Normal","SLC12A6"
"MMP2",7.99147716513714e-12,0.587676584727406,0.236,0.159,2.16728860718519e-07,"Normal","MMP2"
"PRH1",8.44979341981568e-12,0.462021025499733,0.429,0.346,2.29158397545401e-07,"Normal","PRH1"
"ESR1",8.53635490136501e-12,0.738952504215397,0.169,0.103,2.31505944925019e-07,"Normal","ESR1"
"SLC11A1",1.27261452410009e-11,0.153847628027112,0.872,0.843,3.45133058935943e-07,"Normal","SLC11A1"
"MAML3",1.89247104350075e-11,0.403723246105961,0.42,0.33,5.13238146997403e-07,"Normal","MAML3"
"PPARD",2.0746437445179e-11,0.374789231311686,0.55,0.477,5.62643383513255e-07,"Normal","PPARD"
"NUP98",2.22714312451324e-11,0.297325035983615,0.634,0.562,6.0400121536799e-07,"Normal","NUP98"
"KCNK13",2.57041943964882e-11,0.884503826221863,0.115,0.061,6.97097752032759e-07,"Normal","KCNK13"
"ATP6V0A1",3.25010783087214e-11,0.581203073661155,0.325,0.254,8.81429243732525e-07,"Normal","ATP6V0A1"
"ND6",3.25610888953283e-11,0.199214687139048,0.881,0.8,8.83056730841304e-07,"Normal","ND6"
"CHN2",3.81516498621121e-11,0.499468532519197,0.343,0.264,1.03467274426048e-06,"Normal","CHN2"
"PRAM1",3.85846484564321e-11,0.681609710772303,0.285,0.214,1.04641566613844e-06,"Normal","PRAM1"
"MANBA",4.10203922141079e-11,0.248790862843923,0.723,0.66,1.11247303684661e-06,"Normal","MANBA"
"CHST11",4.21050719981925e-11,0.254077753901893,0.743,0.677,1.14188955259098e-06,"Normal","CHST11"
"SLC39A11",4.79310851886415e-11,0.364965386313746,0.586,0.523,1.29989103031596e-06,"Normal","SLC39A11"
"ANKRD10",4.82205189283746e-11,0.309501470117995,0.549,0.48,1.30774047333752e-06,"Normal","ANKRD10"
"HLA-DRB5",5.02245792919613e-11,0.224794302018297,0.674,0.593,1.36209059039799e-06,"Normal","HLA-DRB5"
"NPIPB4",5.69878686670344e-11,0.339002190936368,0.63,0.545,1.54551099824997e-06,"Normal","NPIPB4"
"GATD3B",6.27311284522104e-11,0.616589474696048,0.227,0.156,1.70126820362395e-06,"Normal","GATD3B"
"APBB1IP",6.36710534927518e-11,0.474851478073556,0.459,0.397,1.72675897072343e-06,"Normal","APBB1IP"
"MRTFA",6.9658239713081e-11,0.348248332018551,0.528,0.438,1.88913146101876e-06,"Normal","MRTFA"
"ZNF589",7.4761109244068e-11,0.677473312823147,0.231,0.161,2.02752128269912e-06,"Normal","ZNF589"
"HLA-DQA2",7.84847905826614e-11,0.24847321748347,0.277,0.19,2.12850752060178e-06,"Normal","HLA-DQA2"
"MACROH2A1",9.77939636082695e-11,0.254530542337935,0.694,0.615,2.65217229305627e-06,"Normal","MACROH2A1"
"MIR155HG",1.27202147450043e-10,0.64673309845801,0.239,0.168,3.44972223884517e-06,"Normal","MIR155HG"
"PHACTR1",1.27741197889345e-10,0.341183210101428,0.549,0.483,3.46434128675902e-06,"Normal","PHACTR1"
"FHIT",1.30877009853115e-10,0.352323681524568,0.522,0.443,3.54938450721647e-06,"Normal","FHIT"
"MALAT1",1.32085727431748e-10,0.0882288373962936,0.999,0.992,3.58216492794899e-06,"Normal","MALAT1"
"TNFRSF10B",1.97948729102842e-10,0.580320455438379,0.31,0.24,5.36836953326909e-06,"Normal","TNFRSF10B"
"VMP1",2.35574237295076e-10,0.239926459495992,0.759,0.712,6.38877331544246e-06,"Normal","VMP1"
"PIK3R5",3.20456036234357e-10,0.234436999072817,0.747,0.686,8.69076770267576e-06,"Normal","PIK3R5"
"TRIO",3.25292043847757e-10,0.243849173592544,0.727,0.676,8.82192022915116e-06,"Normal","TRIO"
"ZEB2",3.46090500650879e-10,0.144774658850322,0.925,0.905,9.38597437765184e-06,"Normal","ZEB2"
"OLMALINC",3.46546016233476e-10,0.833234624196614,0.127,0.074,9.39832796025186e-06,"Normal","OLMALINC"
"LINC00278",3.70395686228165e-10,0.435923462644482,0.367,0.293,1.00451310105078e-05,"Normal","LINC00278"
"MDM4",3.99019740842946e-10,0.518567464187785,0.361,0.29,1.08214153716607e-05,"Normal","MDM4"
"KSR1",4.13045445070588e-10,0.592971450298817,0.268,0.2,1.12017924703143e-05,"Normal","KSR1"
"CCT6P3",4.13652949881906e-10,0.611532637116983,0.106,0.056,1.12182680007973e-05,"Normal","CCT6P3"
"PCCA",4.503239010641e-10,0.424797667832636,0.451,0.383,1.22127841968584e-05,"Normal","PCCA"
"ARIH1",4.69968807545551e-10,0.256212661984734,0.677,0.632,1.27455540606353e-05,"Normal","ARIH1"
"TCF12",4.70707233300384e-10,0.295312385043241,0.663,0.603,1.27655801671064e-05,"Normal","TCF12"
"CDH8",5.0223027305627e-10,0.659988307195823,0.116,0.064,1.3620485005286e-05,"Normal","CDH8"
"LINC01146",5.35431870711372e-10,0.762936500849151,0.116,0.065,1.45209123336924e-05,"Normal","LINC01146"
"DNAJB6",5.51195341233346e-10,0.2811039913654,0.568,0.515,1.49484176542483e-05,"Normal","DNAJB6"
"RASA1",6.1964630266683e-10,0.274879637093552,0.669,0.617,1.68048077283244e-05,"Normal","RASA1"
"OXSR1",6.19839196900438e-10,0.373838776600278,0.536,0.477,1.68100390199399e-05,"Normal","OXSR1"
"CLASP2",6.29420510798387e-10,0.432062787025441,0.428,0.359,1.70698842528522e-05,"Normal","CLASP2"
"ATXN1",6.66449349743649e-10,0.230037104604653,0.743,0.678,1.80741063650478e-05,"Normal","ATXN1"
"DNAJB1",7.82338111362726e-10,0.538994854283263,0.379,0.327,2.12170095801571e-05,"Normal","DNAJB1"
"SNX29",8.48453359061741e-10,0.389311619123835,0.5,0.439,2.30100550977544e-05,"Normal","SNX29"
"PCED1B",8.89872766323334e-10,0.473793563688049,0.425,0.367,2.41333494226888e-05,"Normal","PCED1B"
"RCOR1",9.30985418461471e-10,0.294567226805588,0.625,0.571,2.52483245486751e-05,"Normal","RCOR1"
"STK17B",9.33694110121865e-10,0.264571834667099,0.673,0.636,2.5321784266505e-05,"Normal","STK17B"
"ZNF331",1.2105942093378e-09,0.29354422447656,0.591,0.523,3.28313149572412e-05,"Normal","ZNF331"
"ABCC1",1.22282282608176e-09,0.408310447932543,0.405,0.327,3.31629550433373e-05,"Normal","ABCC1"
"ZNF117",1.24416820502072e-09,0.644528286291935,0.131,0.078,3.37418417201619e-05,"Normal","ZNF117"
"MAP4K4",1.35466170509332e-09,0.361826591435861,0.475,0.4,3.67384254421307e-05,"Normal","MAP4K4"
"MED13L",1.40393389432051e-09,0.25395252544401,0.676,0.608,3.80746872139722e-05,"Normal","MED13L"
"SLC8A1-AS1",1.46758652806461e-09,0.376905568591774,0.399,0.318,3.98009466411123e-05,"Normal","SLC8A1-AS1"
"FOXO3",1.47777370377037e-09,0.204975321275975,0.793,0.769,4.00772228462524e-05,"Normal","FOXO3"
"ELF1",1.60613407803682e-09,0.204456058345641,0.755,0.718,4.35583561963585e-05,"Normal","ELF1"
"LYST",1.79291025225829e-09,0.377985275014939,0.461,0.392,4.86237260412447e-05,"Normal","LYST"
"FNDC3B",2.16118705954853e-09,0.141716889651485,0.908,0.873,5.86113930549561e-05,"Normal","FNDC3B"
"STAC",2.2937532700214e-09,0.52546896073145,0.429,0.381,6.22065886829803e-05,"Normal","STAC"
"DIP2B",2.3739207709917e-09,0.41688648925459,0.464,0.398,6.4380731309295e-05,"Normal","DIP2B"
"SIAH1",2.55352968507937e-09,0.378283940129316,0.435,0.367,6.92517250593525e-05,"Normal","SIAH1"
"SLC22A15",2.60111747188017e-09,0.533128922285137,0.275,0.206,7.05423058373903e-05,"Normal","SLC22A15"
"CYRIB",2.6408029962835e-09,0.230122711883079,0.685,0.606,7.16185772592085e-05,"Normal","CYRIB"
"PCSK5",2.82202861984891e-09,0.47590473911669,0.3,0.231,7.65334161703024e-05,"Normal","PCSK5"
"MFGE8",3.21506984138127e-09,0.506438944621381,0.177,0.117,8.719269409826e-05,"Normal","MFGE8"
"TFCP2",3.40720848667396e-09,0.558311265902652,0.251,0.185,9.24034941585977e-05,"Normal","TFCP2"
"C9orf72",3.60060944462256e-09,0.368258420217847,0.466,0.401,9.76485281381639e-05,"Normal","C9orf72"
"RAB31",3.79487772805725e-09,0.190130836522859,0.767,0.735,0.000102917083984913,"Normal","RAB31"
"ILRUN",3.86684153109849e-09,0.398317709070439,0.297,0.222,0.000104868742323391,"Normal","ILRUN"
"C5orf66",4.25684279345684e-09,0.490720168052674,0.228,0.162,0.00011544557655855,"Normal","C5orf66"
"DENND4C",4.28559906529803e-09,0.249518434524996,0.696,0.657,0.000116225446650883,"Normal","DENND4C"
"ETV6",4.32413810544995e-09,0.246364588158151,0.694,0.639,0.000117270625419803,"Normal","ETV6"
"ETNK1",4.67668269901891e-09,0.416686921025164,0.489,0.428,0.000126831634797393,"Normal","ETNK1"
"KDM2B",4.92887423120671e-09,0.475921355513531,0.298,0.232,0.000133671069150326,"Normal","KDM2B"
"ARHGEF10L",5.11118502394906e-09,0.525900329132487,0.31,0.249,0.000138615337849499,"Normal","ARHGEF10L"
"FARP2",5.52829929627742e-09,0.458028735870798,0.318,0.25,0.000149927476915044,"Normal","FARP2"
"NRIP1",6.14810682525162e-09,0.513601758059338,0.304,0.242,0.000166736657100824,"Normal","NRIP1"
"TRAPPC9",6.52348842010583e-09,0.379994873195156,0.402,0.332,0.00017691700595327,"Normal","TRAPPC9"
"MYO1F",6.9996290978717e-09,0.363759341111729,0.456,0.398,0.00018982994113428,"Normal","MYO1F"
"MGAT5",7.10645466769337e-09,0.287321906577437,0.57,0.507,0.000192727050587844,"Normal","MGAT5"
"RPL6P27",7.5441618093917e-09,0.207990909021867,0.664,0.613,0.000204597668270703,"Normal","RPL6P27"
"TBC1D2",7.60909832133367e-09,0.444706208902688,0.313,0.248,0.000206358746474569,"Normal","TBC1D2"
"CHORDC1",7.79450460659283e-09,0.605987350866093,0.226,0.168,0.000211386964930797,"Normal","CHORDC1"
"EML4",7.86177561877938e-09,0.204773134751149,0.757,0.737,0.000213211354781297,"Normal","EML4"
"TBC1D5",7.92396775000182e-09,0.289506715480959,0.618,0.57,0.000214898005380049,"Normal","TBC1D5"
"LOC730100",1.0125100734855e-08,0.596155025974048,0.131,0.08,0.000274592731929269,"Normal","LOC730100"
"ZNF710",1.04687152851871e-08,0.614338872431859,0.187,0.13,0.000283911558534275,"Normal","ZNF710"
"FAF1",1.05364953301941e-08,0.355430679338081,0.509,0.445,0.000285749753354864,"Normal","FAF1"
"HSPE1",1.20950941077093e-08,0.332131810545042,0.501,0.45,0.000328018952201076,"Normal","HSPE1"
"VTI1A",1.29344553777482e-08,0.287517931251789,0.628,0.564,0.000350782429844531,"Normal","VTI1A"
"GAS2L3",1.49155050420221e-08,0.483254497283112,0.313,0.252,0.00040450849673964,"Normal","GAS2L3"
"RPL7P23",1.50072961445545e-08,0.199420979855267,0.674,0.612,0.000406997871440319,"Normal","RPL7P23"
"AOPEP",1.6001338513e-08,0.467929998050025,0.223,0.161,0.000433956300472561,"Normal","AOPEP"
"MCU",1.62682474435199e-08,0.532004635486677,0.285,0.222,0.00044119487066826,"Normal","MCU"
"THADA",1.69160613280099e-08,0.429195467198538,0.32,0.253,0.000458763583215629,"Normal","THADA"
"FMN1",1.69413853373604e-08,0.256410973352722,0.588,0.525,0.000459450370349213,"Normal","FMN1"
"NLRP1",1.71746115363804e-08,0.532672305655246,0.261,0.201,0.000465775464866635,"Normal","NLRP1"
"RGPD1",1.77055952293615e-08,0.443110003979866,0.187,0.127,0.000480175742620284,"Normal","RGPD1"
"FAM13A",1.85142144770587e-08,0.582353443385467,0.2,0.142,0.000502105496617833,"Normal","FAM13A"
"DISC1",2.03866257107945e-08,0.538508919515198,0.246,0.184,0.000552885289276746,"Normal","DISC1"
"ZNF124",2.08914332587682e-08,0.596735389993766,0.214,0.157,0.000566575669977794,"Normal","ZNF124"
"AFF4",2.13247609909126e-08,0.206519581656626,0.709,0.676,0.000578327518073551,"Normal","AFF4"
"KCNMA1",2.13331407264888e-08,0.3233726990876,0.519,0.457,0.000578554776502376,"Normal","KCNMA1"
"IQSEC3",2.14296134739699e-08,0.494142056898015,0.324,0.26,0.000581171117414065,"Normal","IQSEC3"
"RPL17-C18orf32",2.14830413975985e-08,0.194837972562854,0.726,0.66,0.000582620082702872,"Normal","RPL17-C18orf32"
"SS18L1",2.5161674838139e-08,0.520700808640139,0.214,0.154,0.00068238462161033,"Normal","SS18L1"
"HIF1A",2.61925718787558e-08,0.229990153656695,0.664,0.605,0.000710342549351857,"Normal","HIF1A"
"PICALM",2.66342848683836e-08,0.16944953044362,0.805,0.779,0.000722321805630563,"Normal","PICALM"
"JARID2",2.70419479665734e-08,0.201632251503741,0.69,0.617,0.000733377628853471,"Normal","JARID2"
"COPA",3.02614916060041e-08,0.224880358460225,0.694,0.652,0.00082069165235483,"Normal","COPA"
"HERC1",3.13825287405451e-08,0.348392377341169,0.457,0.397,0.000851094179443583,"Normal","HERC1"
"ZSWIM6",3.22001534894618e-08,0.188055310050919,0.783,0.733,0.000873268162634203,"Normal","ZSWIM6"
"SDS",3.58256394884848e-08,0.561087859891276,0.157,0.104,0.000971591342927709,"Normal","SDS"
"RFX2",3.96356568424984e-08,0.278013454454062,0.529,0.46,0.00107491901356856,"Normal","RFX2"
"RPL13P12",3.96675410611553e-08,0.142331965022456,0.762,0.73,0.00107578371357853,"Normal","RPL13P12"
"RBM14-RBM4",4.06029310943271e-08,0.381512154718832,0.261,0.195,0.00110115149127815,"Normal","RBM14-RBM4"
"USPL1",4.24185170771825e-08,0.487412357878534,0.281,0.219,0.00115039018313319,"Normal","USPL1"
"ADAMTS2",4.31296503283222e-08,0.593313244683773,0.115,0.069,0.0011696761169041,"Normal","ADAMTS2"
"ARHGAP15",4.34183914257561e-08,0.313988173943046,0.496,0.431,0.00117750677546651,"Normal","ARHGAP15"
"MGAT1",4.70070978910774e-08,0.211525859161497,0.691,0.656,0.00127483249480602,"Normal","MGAT1"
"BNC2",4.97359219078601e-08,0.58486558839654,0.136,0.087,0.00134883820214117,"Normal","BNC2"
"RAPGEF1",5.07357778918041e-08,0.18095046864613,0.8,0.768,0.00137595429642573,"Normal","RAPGEF1"
"ABHD3",5.18792435758194e-08,0.495016130063387,0.33,0.272,0.00140696508577622,"Normal","ABHD3"
"TAFA2",5.64235076377108e-08,0.528677489989299,0.223,0.164,0.00153020552713472,"Normal","TAFA2"
"CERT1",5.64252766004723e-08,0.231116525523997,0.642,0.563,0.00153025350140481,"Normal","CERT1"
"HCG17",6.27131981496728e-08,0.50321241717375,0.191,0.136,0.00170078193381913,"Normal","HCG17"
"TMEM131L",6.7165207421567e-08,0.430152015688869,0.357,0.295,0.0018215204252729,"Normal","TMEM131L"
"PDE3B",6.91618472022886e-08,0.352117846035407,0.435,0.377,0.00187566929612607,"Normal","PDE3B"
"TBC1D8",7.11393045519578e-08,0.302549180109185,0.404,0.33,0.0019292979394491,"Normal","TBC1D8"
"PLPP3",7.37672922179199e-08,0.418117407654097,0.421,0.365,0.00200056896494999,"Normal","PLPP3"
"RPL3P4",7.38500181953754e-08,0.200312777154145,0.675,0.624,0.00200281249345858,"Normal","RPL3P4"
"SH3PXD2B",7.53397750043983e-08,0.261832107823442,0.614,0.564,0.00204321469811928,"Normal","SH3PXD2B"
"R3HDM2",7.63940595177275e-08,0.380878500741316,0.425,0.368,0.00207180689412077,"Normal","R3HDM2"
"KCNE1",8.09170458576878e-08,0.399321266742613,0.417,0.359,0.00219447028366049,"Normal","KCNE1"
"UBAC2",8.13027038680455e-08,0.288670086684933,0.516,0.456,0.00220492932890139,"Normal","UBAC2"
"SLC49A4",8.29282077214767e-08,0.507933005231777,0.299,0.241,0.00224901299340645,"Normal","SLC49A4"
"MSR1",8.3576102390776e-08,0.15868992613361,0.841,0.827,0.00226658389683785,"Normal","MSR1"
"OSBPL8",8.37598004979813e-08,0.274403368195473,0.55,0.496,0.00227156578950525,"Normal","OSBPL8"
"RAD51B",8.80137488159927e-08,0.262971238162352,0.598,0.542,0.00238693286788972,"Normal","RAD51B"
"DOCK10",9.18159939878729e-08,0.277813609609886,0.599,0.545,0.00249004975695111,"Normal","DOCK10"
"EEPD1",9.71690515653515e-08,0.447859217594722,0.272,0.21,0.00263522467845233,"Normal","EEPD1"
"FLI1",1.07775843880153e-07,0.491645101089259,0.278,0.222,0.00292288088602976,"Normal","FLI1"
"IFNAR2",1.0849576546455e-07,0.488503728325362,0.258,0.2,0.00294240515939858,"Normal","IFNAR2"
"FOXP1",1.1204176437535e-07,0.210743850143673,0.715,0.684,0.0030385726498595,"Normal","FOXP1"
