"","gene","p_val_adj","avg_log2FC","cluster","p_val","celltype","pct.1","pct.2"
"195","AL365205.1",0.00121837179237616,0.0306721084715195,"Normal",0.000346693672596006,"Monocytes",0,0.0179063360881543
"196","AL365361.1",0.0335022968838157,0.0161558416397877,"Normal",0.0269533394522087,"Monocytes",0,0.0068870523415978
"197","AL390728.6",0.0166351345081122,0.0494236206629762,"COPD",0.00974566591776292,"Monocytes",0.0324400564174894,0.012396694214876
"198","AL391121.1",0.0251853989536421,0.0253316388191223,"COPD",0.0175397173539694,"Monocytes",0.0112834978843441,0.00137741046831956
"199","AL391650.1",0.0449620855063411,0.0286652861977645,"COPD",0.0428411248408124,"Monocytes",0.00564174894217207,0
"200","AL391832.2",0.0177510652735459,0.0332145656965876,"COPD",0.0106740491411558,"Monocytes",0.0155148095909732,0.00275482093663912
"201","AL445524.1",0.0319447166787933,0.055216770169571,"COPD",0.0251231464420335,"Monocytes",0.0465444287729196,0.0247933884297521
"202","AL627171.2",0.000779565963182372,0.0601076223922223,"COPD",0.000206007171665676,"Monocytes",0.0225669957686883,0.00137741046831956
"203","ALDH1A1",0.00305270220642494,0.136514386522103,"COPD",0.00109860117446538,"Monocytes",0.10296191819464,0.0564738292011019
"204","ALDH1A2",2.0511391565175e-08,0.357555922615982,"COPD",1.44094736585175e-09,"Monocytes",0.191819464033851,0.0840220385674931
"205","ALDH2",0.0111187850248964,0.159453026848304,"Normal",0.00562847956117,"Monocytes",0.2524682651622,0.325068870523416
"206","ALDH6A1",0.0251853989536421,0.0406225660723054,"COPD",0.0175245723580066,"Monocytes",0.0239774330042313,0.00826446280991736
"207","ALDOA",4.9583089845113e-07,0.444093807190201,"Normal",4.94196152907163e-08,"Monocytes",0.492242595204513,0.604683195592286
"208","ALDOC",0.0133820593438576,0.0314678155477739,"Normal",0.00728722890604221,"Monocytes",0.00141043723554302,0.0137741046831956
"209","ALG2",0.0129548913403226,0.0731639826338137,"Normal",0.00694892091929552,"Monocytes",0.0239774330042313,0.0509641873278237
"210","ALG5",0.00371408370929216,0.114930118191108,"Normal",0.00141479932319473,"Monocytes",0.0691114245416079,0.118457300275482
