"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","celltype"
"113","EIF3EP3",1.69511521457141e-10,0.799151194079209,0.302,0.168,1.55221700198304e-05,"Normal","EIF3EP3","Plasma+B"
"114","POLD4",1.88767367539416e-10,0.825802081090544,0.287,0.158,1.72854278455843e-05,"Normal","POLD4","Plasma+B"
"115","BCL2",1.92564490960923e-10,0.517498741053167,0.595,0.431,1.76331304372917e-05,"Normal","BCL2","Plasma+B"
"116","SEL1L3",2.01141296481191e-10,0.490932242431119,0.626,0.476,1.84185085187827e-05,"Normal","SEL1L3","Plasma+B"
"117","ERC1",2.22825431630803e-10,0.662605563730838,0.439,0.287,2.04041247744327e-05,"Normal","ERC1","Plasma+B"
"119","HSPB1",2.56579850207551e-10,0.853689039774966,0.329,0.198,2.34950168835054e-05,"Normal","HSPB1","Plasma+B"
"120","POLR2J4",3.30022388663405e-10,0.706695836727487,0.4,0.255,3.0220150129908e-05,"Normal","POLR2J4","Plasma+B"
"121","PIP5K1B",3.36454358027075e-10,0.957534710825092,0.227,0.113,3.08091255645393e-05,"Normal","PIP5K1B","Plasma+B"
"122","ADAM19",3.7316298728949e-10,0.708422728558751,0.397,0.261,3.41705347460986e-05,"Normal","ADAM19","Plasma+B"
"123","MTCO2P12",6.31757021657415e-10,0.576286607703198,0.566,0.419,5.78499904731695e-05,"Normal","MTCO2P12","Plasma+B"
"126","EPB42",1.64764498706811e-09,0.531339043335404,0.502,0.355,0.000150874851465827,"Normal","EPB42","Plasma+B"
"128","MGST2",1.69455774119267e-09,0.520951979098294,0.448,0.291,0.000155170652361013,"Normal","MGST2","Plasma+B"
"130","TCF12",1.82488864583909e-09,0.584600164136362,0.471,0.325,0.000167105053299486,"Normal","TCF12","Plasma+B"
"131","FTX",1.90589153130239e-09,0.593341181918621,0.474,0.326,0.00017452248752136,"Normal","FTX","Plasma+B"
"132","BAIAP2L1",2.01067432536399e-09,0.548087682653649,0.495,0.364,0.000184117447973581,"Normal","BAIAP2L1","Plasma+B"
"134","C1QA",2.52663607095052e-09,0.908049588499766,0.235,0.123,0.000231364065016939,"Normal","C1QA","Plasma+B"
"136","SPIDR",2.62361006807883e-09,0.679388778412129,0.371,0.235,0.000240243973933979,"Normal","SPIDR","Plasma+B"
"138","GNG7",3.35421924851158e-09,0.343170260576795,0.821,0.636,0.000307145856586206,"Normal","GNG7","Plasma+B"
"139","CAMK1D",3.41985248943555e-09,0.413995537509481,0.676,0.515,0.000313155892457613,"Normal","CAMK1D","Plasma+B"
"140","CDH12",3.47266805854471e-09,0.977177495599641,0.216,0.111,0.000317992214120939,"Normal","CDH12","Plasma+B"
"141","LARP4B",4.45021128151333e-09,0.646766965736032,0.421,0.287,0.000407505847048176,"Normal","LARP4B","Plasma+B"
"142","HSPA1B",4.5355206791396e-09,0.642678149739771,0.337,0.21,0.000415317628588813,"Normal","HSPA1B","Plasma+B"
"143","SLX1B",6.28942758538373e-09,0.823047041100679,0.185,0.087,0.000575922883993589,"Normal","SLX1B","Plasma+B"
"144","RNASEK",6.54812318138598e-09,0.537330441530798,0.46,0.313,0.000599611639719514,"Normal","RNASEK","Plasma+B"
"145","CDK14",6.72413489571642e-09,0.54713793522787,0.524,0.384,0.000615729032400752,"Normal","CDK14","Plasma+B"
"146","GABARAP",6.80559478589922e-09,0.601414937687459,0.419,0.288,0.000623188314544792,"Normal","GABARAP","Plasma+B"
"147","IFNG-AS1",7.46874185537167e-09,0.803227784225659,0.294,0.175,0.000683912691696384,"Normal","IFNG-AS1","Plasma+B"
"148","MIDEAS",7.81576405261012e-09,0.895452468178912,0.255,0.146,0.000715689514297508,"Normal","MIDEAS","Plasma+B"
"149","MAMDC2",8.13374873274812e-09,0.841312885380073,0.215,0.11,0.000744807371457745,"Normal","MAMDC2","Plasma+B"
"150","MDN1",8.58872181316256e-09,0.582402119043776,0.434,0.298,0.000786469256431296,"Normal","MDN1","Plasma+B"
"151","MYO1D",1.02364352122802e-08,0.659104679684351,0.376,0.243,0.000937350372388495,"Normal","MYO1D","Plasma+B"
"152","MAML2",1.02716620520773e-08,0.688189933157695,0.389,0.264,0.000940576094108714,"Normal","MAML2","Plasma+B"
"153","MCUB",1.05220050578197e-08,0.826010262002151,0.273,0.159,0.00096350000314455,"Normal","MCUB","Plasma+B"
"154","ZMYND8",1.10942972468247e-08,0.931503897015491,0.227,0.123,0.00101590479889173,"Normal","ZMYND8","Plasma+B"
"155","ZCCHC7",1.18855405680946e-08,0.539125217369663,0.503,0.367,0.00108835894982042,"Normal","ZCCHC7","Plasma+B"
"156","DLEU2",1.19875048288385e-08,0.649363473674924,0.358,0.231,0.00109769581717674,"Normal","DLEU2","Plasma+B"
"157","SETBP1",1.20251527322313e-08,0.649503016376388,0.408,0.28,0.00110114323569042,"Normal","SETBP1","Plasma+B"
"158","HSPE1-MOB4",1.26790132684952e-08,0.896398517182186,0.215,0.113,0.00116101724499611,"Normal","HSPE1-MOB4","Plasma+B"
"159","GPCPD1",1.30128909190776e-08,0.55412476823653,0.498,0.373,0.00119159042145994,"Normal","GPCPD1","Plasma+B"
"160","STAG1",1.34948309755305e-08,0.417556700226639,0.624,0.464,0.00123572167242933,"Normal","STAG1","Plasma+B"
"161","RAB7A",1.53330519435478e-08,0.447171200721885,0.616,0.477,0.00140404756647067,"Normal","RAB7A","Plasma+B"
"162","ZNF652",1.60490946078727e-08,0.591013595021153,0.395,0.259,0.0014696155932429,"Normal","ZNF652","Plasma+B"
"163","UBE2H",1.66173130892097e-08,0.487727086177078,0.532,0.398,0.00152164735957893,"Normal","UBE2H","Plasma+B"
"165","AHSA1",2.12331147750039e-08,0.962203532024782,0.206,0.109,0.0019443163199471,"Normal","AHSA1","Plasma+B"
"166","ARL15",2.13737578391184e-08,0.684114782310174,0.374,0.253,0.00195719500532807,"Normal","ARL15","Plasma+B"
"167","MAP4K4",2.2512291892558e-08,0.444813462942645,0.568,0.428,0.00206145056860153,"Normal","MAP4K4","Plasma+B"
"168","GAREM1",2.32577866227244e-08,0.671805944842903,0.36,0.24,0.00212971552104287,"Normal","GAREM1","Plasma+B"
"169","PVT1",2.33841449718165e-08,0.712596197051601,0.337,0.221,0.00214128615506924,"Normal","PVT1","Plasma+B"
"170","H2AC6",2.35489266957033e-08,1.5306090283959,0.115,0.044,0.00215637521752555,"Normal","H2AC6","Plasma+B"
"171","H2AC19",2.63895055076629e-08,1.01615656262192,0.185,0.094,0.00241648701933669,"Normal","H2AC19","Plasma+B"
"173","PTGES3",2.746142947928e-08,0.476958615864847,0.59,0.478,0.00251464309741767,"Normal","PTGES3","Plasma+B"
"174","TRAK1",2.7928872528667e-08,0.442570946145301,0.553,0.406,0.00255744685745004,"Normal","TRAK1","Plasma+B"
