"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","celltype"
"330","CDH12",7.33704956968033e-16,1.07310628907519,0.109,0.038,6.71853629095628e-11,"Normal","CDH12","NK+T"
"331","RESF1",9.44315916848764e-16,1.15983024548097,0.159,0.073,8.64710085058413e-11,"Normal","RESF1","NK+T"
"332","RAP1GAP2",1.28838792791059e-15,0.762269274325381,0.192,0.093,1.17977682558773e-10,"Normal","RAP1GAP2","NK+T"
"333","TMCC1",1.46261782382966e-15,1.22559166353902,0.153,0.07,1.33931914128082e-10,"Normal","TMCC1","NK+T"
"335","DUSP16",1.52464055791764e-15,0.842060207588487,0.237,0.132,1.39611335888518e-10,"Normal","DUSP16","NK+T"
"336","KMT2C",1.59492396250724e-15,0.598169365797753,0.461,0.338,1.46047187246788e-10,"Normal","KMT2C","NK+T"
"337","NPIPB2",1.77825017992516e-15,1.03094537212186,0.133,0.055,1.62834368975746e-10,"Normal","NPIPB2","NK+T"
"338","EIF3EP3",1.96165950762333e-15,1.09429206520821,0.126,0.051,1.79629161113068e-10,"Normal","EIF3EP3","NK+T"
"339","NBPF26",2.03106512863516e-15,0.935766945788374,0.166,0.077,1.85984633829121e-10,"Normal","NBPF26","NK+T"
"340","STK17B",2.21044975447554e-15,0.356584441323219,0.772,0.639,2.02410884017325e-10,"Normal","STK17B","NK+T"
"341","MFSD14C",2.60069275838505e-15,0.877455482802175,0.222,0.12,2.38145435885319e-10,"Normal","MFSD14C","NK+T"
"342","STK10",2.65547621096688e-15,0.566284502157471,0.447,0.312,2.43161956638237e-10,"Normal","STK10","NK+T"
"343","LRRC37A3",3.18805107720844e-15,0.908014348351083,0.18,0.088,2.91929837139977e-10,"Normal","LRRC37A3","NK+T"
"344","VAV3",3.28472963779347e-15,0.550614518307734,0.32,0.187,3.00782692932749e-10,"Normal","VAV3","NK+T"
"345","AKAP13",3.34941195987623e-15,0.34313286356076,0.808,0.676,3.06705653165867e-10,"Normal","AKAP13","NK+T"
"346","RGPD1",3.58315764097416e-15,0.887323478797543,0.153,0.068,3.28109745184004e-10,"Normal","RGPD1","NK+T"
"347","ZNF652",3.61586672636656e-15,0.789181430146699,0.296,0.183,3.31104916133386e-10,"Normal","ZNF652","NK+T"
