"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"UMAD1",0.00813100959147689,0.784724636049973,0.122,0.052,1,"Normal","UMAD1"
"STRN3",0.00816042387195391,0.598940164023686,0.345,0.227,1,"Normal","STRN3"
"MARCHF7",0.00827268022075129,0.779651029602222,0.17,0.087,1,"Normal","MARCHF7"
"STARD13",0.00829303572743091,0.772205284354001,0.275,0.175,1,"Normal","STARD13"
"RPL34P18",0.00834986777168048,0.727685286007038,0.192,0.105,1,"Normal","RPL34P18"
"ZCCHC7",0.00835297232794588,0.644963725010835,0.266,0.162,1,"Normal","ZCCHC7"
"RPL21P97",0.00838813702143773,0.293951506340129,0.284,0.17,1,"Normal","RPL21P97"
"ANKRD26",0.00841259703794658,0.861694506745754,0.122,0.052,1,"Normal","ANKRD26"
"NOCT",0.00844840186515826,0.929968685195896,0.122,0.052,1,"Normal","NOCT"
"PEX14",0.00849701340710533,0.863757446521094,0.135,0.061,1,"Normal","PEX14"
"DDAH1",0.0085566354534953,0.813696624316753,0.122,0.052,1,"Normal","DDAH1"
"ZNF638",0.00856323654312472,0.516258981529951,0.445,0.332,1,"Normal","ZNF638"
"NDUFS3",0.00858138118093096,0.206170363713983,0.271,0.166,1,"Normal","NDUFS3"
"FBXL17",0.00859832030182616,0.825302072427828,0.21,0.118,1,"Normal","FBXL17"
"PUM1",0.00860018303118937,0.577367246773373,0.38,0.266,1,"Normal","PUM1"
"UBE3C",0.00860623225676509,0.688909278913024,0.245,0.144,1,"Normal","UBE3C"
"PPP2R5E",0.00862562402858523,0.76789760811533,0.306,0.21,1,"Normal","PPP2R5E"
"ROBO1",0.00863124965550123,0.952409498204648,0.201,0.114,1,"Normal","ROBO1"
"ZNF432",0.00867609120221871,1.34487644469381,0.131,0.061,1,"Normal","ZNF432"
"MON2",0.0086950406379647,0.687169056141059,0.332,0.223,1,"Normal","MON2"
"SERF1A",0.00870287477496298,0.879997699996427,0.122,0.052,1,"Normal","SERF1A"
"PLCB1",0.0087310525192304,0.4190904476774,0.541,0.41,1,"Normal","PLCB1"
"BCL2L2-PABPN1",0.00874165816862076,0.676870540863798,0.188,0.1,1,"Normal","BCL2L2-PABPN1"
"MOB3B",0.00876122013339838,0.580047758770285,0.293,0.183,1,"Normal","MOB3B"
"CPEB3",0.00877600269442204,0.977044813396272,0.162,0.083,1,"Normal","CPEB3"
"INVS",0.00882111839390659,1.3422803529926,0.144,0.07,1,"Normal","INVS"
