"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TNFAIP8L1",0.00882573373278475,0.300838566625397,0.111,0.079,1,"COPD","TNFAIP8L1"
"RPL10A",0.00883005679085686,0.182009839744244,0.663,0.606,1,"COPD","RPL10A"
"GIMAP1",0.00885645857350993,0.2138253520089,0.413,0.351,1,"COPD","GIMAP1"
"C1orf122",0.00892472661450975,0.371697343121879,0.145,0.109,1,"COPD","C1orf122"
"SERINC1",0.0089808488482392,0.19271496496714,0.484,0.42,1,"COPD","SERINC1"
"NDUFA9",0.00901340375480489,0.211829960333809,0.166,0.125,1,"COPD","NDUFA9"
"CD2BP2",0.00906311153259925,0.217849096790597,0.162,0.122,1,"COPD","CD2BP2"
"PGRMC2",0.00914929146097742,0.192721797767614,0.247,0.197,1,"COPD","PGRMC2"
"SSR3",0.00922049056944954,0.292761730336996,0.254,0.206,1,"COPD","SSR3"
"CLDN5",0.00922219554479582,0.131621052046555,0.881,0.824,1,"COPD","CLDN5"
"NOL11",0.00923459256785272,0.272509972461694,0.147,0.109,1,"COPD","NOL11"
"TOR1AIP2",0.00925290872791829,0.151288835438048,0.256,0.203,1,"COPD","TOR1AIP2"
"BRD8",0.00925487672440124,0.178841501619969,0.115,0.081,1,"COPD","BRD8"
"IFNAR1",0.00930722247283955,0.216070010808469,0.325,0.271,1,"COPD","IFNAR1"
"ECH1",0.0093286622154977,0.328845851500413,0.252,0.209,1,"COPD","ECH1"
"ECI1",0.00935949163389289,0.21477472256119,0.143,0.104,1,"COPD","ECI1"
"LYRM1",0.00937330638138743,0.337441811660204,0.121,0.088,1,"COPD","LYRM1"
"KRIT1",0.00937360557516126,0.186510342467117,0.203,0.157,1,"COPD","KRIT1"
"TK2",0.00940103986022477,0.268485569818702,0.121,0.086,1,"COPD","TK2"
"SUPT20H",0.00940761613868838,0.337561126503374,0.176,0.136,1,"COPD","SUPT20H"
"CSF1",0.00945039020511934,0.248280050694387,0.196,0.152,1,"COPD","CSF1"
"TOR1A",0.00946068362461583,0.33186592157883,0.123,0.089,1,"COPD","TOR1A"
"SEL1L",0.00946773982609836,0.21072561302583,0.291,0.239,1,"COPD","SEL1L"
"UBXN6",0.00948674839802767,0.340585175682505,0.109,0.078,1,"COPD","UBXN6"
"KLF2",0.00952942743670305,0.204132276188228,0.571,0.522,1,"COPD","KLF2"
"ASS1",0.00954022815985814,0.379494215841883,0.185,0.145,1,"COPD","ASS1"
"ARFRP1",0.00957758993569473,0.330898842982211,0.178,0.136,1,"COPD","ARFRP1"
"ATP1A1",0.00965825456941304,0.18742230353939,0.52,0.471,1,"COPD","ATP1A1"
"UFC1",0.00966628666219692,0.232870866774943,0.271,0.221,1,"COPD","UFC1"
"SRP68",0.0096714790976759,0.324722516810913,0.14,0.104,1,"COPD","SRP68"
"EMD",0.00967609522557836,0.397630251592724,0.13,0.096,1,"COPD","EMD"
"GORASP1",0.0096877700123247,0.468652590881896,0.111,0.08,1,"COPD","GORASP1"
"MRPL50",0.00968801603763459,0.311726634165171,0.151,0.113,1,"COPD","MRPL50"
"FBXW5",0.00970534009389246,0.138493024577876,0.179,0.135,1,"COPD","FBXW5"
"CBX5",0.00973722989446258,0.255791659197128,0.225,0.179,1,"COPD","CBX5"
"ITGB1BP1",0.00977427413450013,0.274038604298934,0.225,0.18,1,"COPD","ITGB1BP1"
"DDX39A",0.00978898046104199,0.378252283106845,0.131,0.096,1,"COPD","DDX39A"
"GTF3A",0.00982646137944176,0.354896252091242,0.188,0.148,1,"COPD","GTF3A"
"SFTPA2",0.0098888968171864,0.324932583432341,0.176,0.136,1,"COPD","SFTPA2"
"CTDSP2",0.00989369921315859,0.204895444494567,0.305,0.249,1,"COPD","CTDSP2"
"DTX3L",0.00991782555200346,0.110805207805023,0.231,0.179,1,"COPD","DTX3L"
"CREB3",0.0099301145474899,0.598277030428101,0.115,0.084,1,"COPD","CREB3"
"PCM1",0.00996933509744483,0.138477817844698,0.463,0.396,1,"COPD","PCM1"
"YY1",0.0100301562897724,0.191784167611871,0.404,0.344,1,"COPD","YY1"
"DNAJC4",0.0100557875592713,0.365282293074171,0.11,0.079,1,"COPD","DNAJC4"
"CBX3",0.0100728986074446,0.231897889413108,0.359,0.301,1,"COPD","CBX3"
"RSL1D1",0.0101396651682086,0.194561696565007,0.224,0.179,1,"COPD","RSL1D1"
"UBE4A",0.0101449991952318,0.211155930292718,0.198,0.153,1,"COPD","UBE4A"
"TUBB",0.0101772054536553,0.2187895004182,0.465,0.415,1,"COPD","TUBB"
"ECI2",0.0102083850621793,0.246102334100075,0.174,0.132,1,"COPD","ECI2"
"CHMP5",0.0102203609335763,0.227283640352089,0.374,0.319,1,"COPD","CHMP5"
"CCDC88A",0.0102791052342218,0.260771258320961,0.222,0.179,1,"COPD","CCDC88A"
"KPNB1",0.0102945691398858,0.211335340786275,0.356,0.301,1,"COPD","KPNB1"
"SYNGR2",0.0102955748711716,0.242121770834357,0.349,0.293,1,"COPD","SYNGR2"
"PHB2",0.0103376669415358,0.296588976016217,0.238,0.193,1,"COPD","PHB2"
"RCN2",0.0103401097062692,0.232873048718802,0.249,0.201,1,"COPD","RCN2"
"SMC3",0.0103566345587182,0.238298626269861,0.27,0.219,1,"COPD","SMC3"
"FASTKD2",0.0103568852006282,0.45262144196274,0.115,0.083,1,"COPD","FASTKD2"
"MRPL22",0.0104236806879297,0.229630204337152,0.19,0.147,1,"COPD","MRPL22"
"JAGN1",0.0104403421808012,0.254113005247519,0.137,0.102,1,"COPD","JAGN1"
"MTPN",0.0104421179470543,0.180966385209652,0.362,0.301,1,"COPD","MTPN"
"CDC42EP1",0.0104740853423067,0.24192396841236,0.21,0.164,1,"COPD","CDC42EP1"
"GNPTG",0.0105456375400246,0.185568036556916,0.145,0.107,1,"COPD","GNPTG"
"CYTH2",0.0105631337192416,0.22059879539525,0.184,0.141,1,"COPD","CYTH2"
"FSCN1",0.0105996756301111,0.28708555701157,0.254,0.205,1,"COPD","FSCN1"
"UQCRC1",0.01067975418631,0.260894982355401,0.149,0.111,1,"COPD","UQCRC1"
"SLC25A6",0.010880168057124,0.238358631119753,0.435,0.379,1,"COPD","SLC25A6"
"KDM3A",0.0109459546410936,0.144251634573389,0.168,0.127,1,"COPD","KDM3A"
"RPS15",0.0109588140319543,0.148059388833901,0.837,0.796,1,"COPD","RPS15"
"AKR1B1",0.0109595849014596,0.298011420076937,0.174,0.134,1,"COPD","AKR1B1"
"HLA-DOA",0.0109690989945379,0.126588864832945,0.105,0.073,1,"COPD","HLA-DOA"
"DSTN",0.0110322700732669,0.193267999711381,0.63,0.58,1,"COPD","DSTN"
"IMPACT",0.0110356360542953,0.332474617240214,0.105,0.074,1,"COPD","IMPACT"
"NAB1",0.011065854816157,0.0434161912269383,0.164,0.123,1,"COPD","NAB1"
"LAMTOR3",0.0111970873250568,0.285107395128809,0.117,0.084,1,"COPD","LAMTOR3"
"SNHG8",0.0112412161704912,0.296717614954466,0.297,0.252,1,"COPD","SNHG8"
"SLC27A3",0.0112464032203814,0.435294367126132,0.143,0.109,1,"COPD","SLC27A3"
"ACO2",0.0112502179201357,0.236426727061529,0.136,0.1,1,"COPD","ACO2"
"PRPF38B",0.0112543183906477,0.224808901176779,0.274,0.223,1,"COPD","PRPF38B"
"TMX2",0.0112927666981304,0.238536255843209,0.182,0.139,1,"COPD","TMX2"
"BAG3",0.0113053379201597,0.126321163595779,0.327,0.269,1,"COPD","BAG3"
"TXN2",0.0113241634232943,0.195000640438164,0.212,0.168,1,"COPD","TXN2"
"SLC25A4",0.0113324547570032,0.306644645637586,0.109,0.078,1,"COPD","SLC25A4"
"HMG20B",0.0113949087907041,0.342115268972548,0.15,0.114,1,"COPD","HMG20B"
"NOP10",0.01139895954835,0.179108665271453,0.408,0.347,1,"COPD","NOP10"
"PSMA4",0.0114942503065551,0.236661366481617,0.39,0.329,1,"COPD","PSMA4"
"DHX30",0.0114970923356579,0.206660893293721,0.189,0.146,1,"COPD","DHX30"
"CST3",0.0115987163544138,0.201555050419421,0.508,0.45,1,"COPD","CST3"
"PLGRKT",0.0116798201195688,0.300378588858509,0.107,0.076,1,"COPD","PLGRKT"
"ROCK2",0.0116975803145475,0.196265536522834,0.418,0.359,1,"COPD","ROCK2"
"DHX9",0.0117313267024608,0.123591947193406,0.244,0.194,1,"COPD","DHX9"
"PLD3",0.0117623216150648,0.234359310752117,0.262,0.214,1,"COPD","PLD3"
"SPTY2D1",0.0117858670011389,0.343497021352861,0.115,0.083,1,"COPD","SPTY2D1"
"SLCO2B1",0.0118807337707899,0.210793944878147,0.156,0.118,1,"COPD","SLCO2B1"
"FAM120AOS",0.0119894941695736,0.320350717531894,0.122,0.089,1,"COPD","FAM120AOS"
"DKC1",0.0121329986977495,0.30263552824232,0.118,0.086,1,"COPD","DKC1"
"DIMT1",0.0121520584974015,0.410591750345682,0.117,0.085,1,"COPD","DIMT1"
"KHSRP",0.0121652381387702,0.283583700680975,0.174,0.134,1,"COPD","KHSRP"
"EMG1",0.0121759092600688,0.35797442316801,0.121,0.088,1,"COPD","EMG1"
"PSMD6",0.0121835172399957,0.221710598683602,0.211,0.168,1,"COPD","PSMD6"
"TSC22D3",0.0121842113631653,0.237393936953972,0.528,0.496,1,"COPD","TSC22D3"
"VMA21",0.0121900830309987,0.156646790015606,0.195,0.151,1,"COPD","VMA21"
"TSSC4",0.0122424642625288,0.273017395287114,0.168,0.13,1,"COPD","TSSC4"
"BIRC2",0.0122433673638294,0.20058168268149,0.294,0.243,1,"COPD","BIRC2"
"APPL1",0.0122529393170892,0.210783858394189,0.308,0.255,1,"COPD","APPL1"
"CIAPIN1",0.0122909873088004,0.302398658052467,0.113,0.082,1,"COPD","CIAPIN1"
"TRIM38",0.0123092359617289,0.160566934685011,0.223,0.177,1,"COPD","TRIM38"
"EEF2",0.0124103730959768,0.192573915568133,0.549,0.502,1,"COPD","EEF2"
"GOSR1",0.0124525579399828,0.177216582835243,0.225,0.178,1,"COPD","GOSR1"
"SEMA4C",0.0124544384056378,0.326670002100101,0.125,0.092,1,"COPD","SEMA4C"
"CALCOCO1",0.0124683948307525,0.258980634781291,0.17,0.131,1,"COPD","CALCOCO1"
"UFM1",0.0124764915428631,0.228509735184679,0.237,0.192,1,"COPD","UFM1"
"TRIM56",0.0124911729836886,0.219089691059312,0.354,0.304,1,"COPD","TRIM56"
"MET",0.0125307295742428,0.203624832427083,0.185,0.145,1,"COPD","MET"
"FNIP2",0.0125451615975653,0.192794562828552,0.489,0.44,1,"COPD","FNIP2"
"RPS27L",0.0125653321557785,0.205072435019628,0.471,0.419,1,"COPD","RPS27L"
"PIGK",0.0126121813755927,0.165812110664806,0.127,0.093,1,"COPD","PIGK"
"RGCC",0.0126387548440393,0.165705806723247,0.577,0.516,1,"COPD","RGCC"
"PHAX",0.012700539049543,0.350515971355453,0.182,0.142,1,"COPD","PHAX"
