"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TMEM70",0.00557013755690416,0.808040741051318,0.103,0.045,1,"COPD","TMEM70"
"JAGN1",0.00561368297126252,0.991308409068237,0.155,0.086,1,"COPD","JAGN1"
"ELOVL1",0.00561778494822551,0.346644006882095,0.275,0.169,1,"COPD","ELOVL1"
"ABCA8",0.00562071228901512,0.609004101412929,0.223,0.136,1,"COPD","ABCA8"
"PFDN5",0.00567265473361606,0.567155512362824,0.455,0.315,1,"COPD","PFDN5"
"GLUL",0.00568294541512562,0.484328744513613,0.408,0.285,1,"COPD","GLUL"
"RNF181",0.00573388224741631,0.653161452457848,0.258,0.161,1,"COPD","RNF181"
"ARCN1",0.00576219728708295,0.27497720252694,0.202,0.113,1,"COPD","ARCN1"
"MGAT4B",0.00577858341649366,0.514769024631513,0.219,0.128,1,"COPD","MGAT4B"
"FAM3A",0.00579529911604611,0.375561194959328,0.159,0.083,1,"COPD","FAM3A"
"PLP2",0.00581453123457276,0.573889526356015,0.309,0.209,1,"COPD","PLP2"
"SLC25A29",0.00581599539256001,0.617875254732897,0.15,0.078,1,"COPD","SLC25A29"
"SRF",0.00584642232485845,0.45868445820577,0.15,0.078,1,"COPD","SRF"
"KPNB1",0.00585761108346312,0.474075678585106,0.369,0.242,1,"COPD","KPNB1"
"YY1",0.00591508829194259,0.35966833777635,0.373,0.247,1,"COPD","YY1"
"RAB2A",0.00592877518927912,0.460073301921439,0.528,0.38,1,"COPD","RAB2A"
"NCBP2",0.0059288781588269,1.11992402291127,0.155,0.083,1,"COPD","NCBP2"
"ATP5F1C",0.00595426597789921,0.565792388806516,0.27,0.174,1,"COPD","ATP5F1C"
"PGLS",0.00595951393305678,0.415911512153863,0.197,0.111,1,"COPD","PGLS"
"COASY",0.00597955600861919,0.39706611353073,0.112,0.05,1,"COPD","COASY"
"PRR13",0.00599719648065627,0.557861368380057,0.253,0.159,1,"COPD","PRR13"
"DMTN",0.00601613124381137,0.703057162738233,0.103,0.045,1,"COPD","DMTN"
"MRPS5",0.006018075944531,0.474953764065092,0.21,0.123,1,"COPD","MRPS5"
"PCSK7",0.00604860707725101,0.624089288255111,0.215,0.128,1,"COPD","PCSK7"
"CDC37",0.0060948688981693,0.38641483467254,0.292,0.189,1,"COPD","CDC37"
"DAAM1",0.00609905932255915,0.261211060916624,0.33,0.214,1,"COPD","DAAM1"
"MRPL2",0.00616105979832788,1.43702967229742,0.124,0.063,1,"COPD","MRPL2"
"AKAP1",0.0061991809975892,0.624347998126571,0.167,0.091,1,"COPD","AKAP1"
"CBR1",0.00627764792395928,0.765736652772208,0.258,0.166,1,"COPD","CBR1"
"MRPL13",0.00629398314959506,0.854497075976547,0.133,0.068,1,"COPD","MRPL13"
"ANXA2",0.00630233023236511,0.300155553243146,0.871,0.766,1,"COPD","ANXA2"
"YIPF6",0.00631202158298437,0.607398140251971,0.206,0.121,1,"COPD","YIPF6"
"LAMP1",0.00635807775572374,0.436572446732576,0.455,0.327,1,"COPD","LAMP1"
"ERBB2",0.00637232575338867,0.448491602346574,0.356,0.239,1,"COPD","ERBB2"
"CLTC",0.00639764401725784,0.324648465682092,0.468,0.322,1,"COPD","CLTC"
"GNAI3",0.00644544071412985,0.513156658633191,0.266,0.169,1,"COPD","GNAI3"
"BORCS7",0.00647661995955434,0.90959831587009,0.15,0.081,1,"COPD","BORCS7"
"CHCHD7",0.00649190304739604,0.663519443628378,0.129,0.063,1,"COPD","CHCHD7"
"PRPF19",0.00649949005399866,0.35464925801736,0.107,0.048,1,"COPD","PRPF19"
"FUS",0.00650150095551828,0.447189669806037,0.429,0.3,1,"COPD","FUS"
"ATXN2L",0.00655508809824528,0.383800110363947,0.155,0.081,1,"COPD","ATXN2L"
"RNPEPL1",0.00657975287701793,0.863358421352259,0.155,0.083,1,"COPD","RNPEPL1"
"MYO1C",0.00665427446330381,0.304609233894215,0.545,0.393,1,"COPD","MYO1C"
"KCTD10",0.00667518724288916,0.680794561328262,0.124,0.06,1,"COPD","KCTD10"
"SELENOH",0.00667716027489557,1.31830649273975,0.107,0.05,1,"COPD","SELENOH"
"APMAP",0.00668444961483736,0.48350982154294,0.159,0.086,1,"COPD","APMAP"
"SFTA2",0.00669220195646494,0.317979544716217,0.657,0.516,1,"COPD","SFTA2"
"TMA16",0.00670903405098659,0.414649905669944,0.12,0.058,1,"COPD","TMA16"
"PRKDC",0.00679438529077428,0.324311599580456,0.3,0.186,1,"COPD","PRKDC"
"MRPS34",0.00683657957790138,0.364473970314715,0.18,0.103,1,"COPD","MRPS34"
"PSMD4",0.00684409639399444,0.534324231538994,0.193,0.111,1,"COPD","PSMD4"
"YPEL3",0.00690353682909741,0.238797308205836,0.305,0.191,1,"COPD","YPEL3"
"CARD16",0.00692166541948715,0.755586723116167,0.15,0.081,1,"COPD","CARD16"
"EIF4A2",0.00693535709102908,0.380531161640536,0.459,0.33,1,"COPD","EIF4A2"
"PET100",0.00696712401088103,0.467492352516835,0.348,0.234,1,"COPD","PET100"
"GTF2A2",0.00697636613909207,0.709786527931375,0.206,0.123,1,"COPD","GTF2A2"
"CEP290",0.00699309441643496,0.406719808376858,0.133,0.065,1,"COPD","CEP290"
"UBE2J1",0.00699732113075056,0.441706961022536,0.172,0.093,1,"COPD","UBE2J1"
"M6PR",0.00700937747269062,1.07474029501411,0.155,0.086,1,"COPD","M6PR"
"SAMHD1",0.00701993846808598,0.920691498925953,0.133,0.068,1,"COPD","SAMHD1"
